Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M1/2116B,02/04/2025 00:00:00,00:14:00,0,68,31,7,8,,,,,,,,,,,,,,,49,114
M1/2116B,02/04/2025 00:00:00,00:29:00,1,46,25,5,3,,,,,,,,,,,,,,,50,79
M1/2116B,02/04/2025 00:00:00,00:44:00,2,34,22,7,10,,,,,,,,,,,,,,,49,73
M1/2116B,02/04/2025 00:00:00,00:59:00,3,26,15,7,6,,,,,,,,,,,,,,,50,54
M1/2116B,02/04/2025 00:00:00,01:14:00,4,23,26,3,4,,,,,,,,,,,,,,,49,56
M1/2116B,02/04/2025 00:00:00,01:29:00,5,29,16,6,7,,,,,,,,,,,,,,,48,58
M1/2116B,02/04/2025 00:00:00,01:44:00,6,18,13,4,10,,,,,,,,,,,,,,,48,45
M1/2116B,02/04/2025 00:00:00,01:59:00,7,17,17,4,5,,,,,,,,,,,,,,,48,43
M1/2116B,02/04/2025 00:00:00,02:14:00,8,16,12,4,7,,,,,,,,,,,,,,,48,39
M1/2116B,02/04/2025 00:00:00,02:29:00,9,11,6,7,5,,,,,,,,,,,,,,,47,29
M1/2116B,02/04/2025 00:00:00,02:44:00,10,16,11,6,9,,,,,,,,,,,,,,,53,42
M1/2116B,02/04/2025 00:00:00,02:59:00,11,16,12,2,6,,,,,,,,,,,,,,,49,36
M1/2116B,02/04/2025 00:00:00,03:14:00,12,7,3,9,9,,,,,,,,,,,,,,,49,28
M1/2116B,02/04/2025 00:00:00,03:29:00,13,16,6,6,8,,,,,,,,,,,,,,,51,36
M1/2116B,02/04/2025 00:00:00,03:44:00,14,21,10,7,13,,,,,,,,,,,,,,,51,51
M1/2116B,02/04/2025 00:00:00,03:59:00,15,24,9,7,11,,,,,,,,,,,,,,,52,51
M1/2116B,02/04/2025 00:00:00,04:14:00,16,21,4,9,11,,,,,,,,,,,,,,,51,45
M1/2116B,02/04/2025 00:00:00,04:29:00,17,22,22,6,9,,,,,,,,,,,,,,,52,59
M1/2116B,02/04/2025 00:00:00,04:44:00,18,45,28,10,8,,,,,,,,,,,,,,,53,91
M1/2116B,02/04/2025 00:00:00,04:59:00,19,50,37,11,10,,,,,,,,,,,,,,,54,108
M1/2116B,02/04/2025 00:00:00,05:14:00,20,60,35,10,14,,,,,,,,,,,,,,,54,119
M1/2116B,02/04/2025 00:00:00,05:29:00,21,106,60,13,8,,,,,,,,,,,,,,,55,187
M1/2116B,02/04/2025 00:00:00,05:44:00,22,104,78,21,17,,,,,,,,,,,,,,,54,220
M1/2116B,02/04/2025 00:00:00,05:59:00,23,196,134,41,26,,,,,,,,,,,,,,,53,397
M1/2116B,02/04/2025 00:00:00,06:14:00,24,214,190,51,24,,,,,,,,,,,,,,,53,479
M1/2116B,02/04/2025 00:00:00,06:29:00,25,321,262,82,31,,,,,,,,,,,,,,,46,696
M1/2116B,02/04/2025 00:00:00,06:44:00,26,285,296,98,31,,,,,,,,,,,,,,,27,710
M1/2116B,02/04/2025 00:00:00,06:59:00,27,280,210,73,41,,,,,,,,,,,,,,,9,604
M1/2116B,02/04/2025 00:00:00,07:14:00,28,258,217,66,39,,,,,,,,,,,,,,,10,580
M1/2116B,02/04/2025 00:00:00,07:29:00,29,256,175,82,53,,,,,,,,,,,,,,,8,566
M1/2116B,02/04/2025 00:00:00,07:44:00,30,283,186,84,36,,,,,,,,,,,,,,,9,589
M1/2116B,02/04/2025 00:00:00,07:59:00,31,228,170,72,54,,,,,,,,,,,,,,,8,524
M1/2116B,02/04/2025 00:00:00,08:14:00,32,272,166,67,50,,,,,,,,,,,,,,,9,555
M1/2116B,02/04/2025 00:00:00,08:29:00,33,280,143,84,42,,,,,,,,,,,,,,,8,548
M1/2116B,02/04/2025 00:00:00,08:44:00,34,225,168,68,46,,,,,,,,,,,,,,,9,507
M1/2116B,02/04/2025 00:00:00,08:59:00,35,261,173,71,50,,,,,,,,,,,,,,,9,555
M1/2116B,02/04/2025 00:00:00,09:14:00,36,271,177,70,47,,,,,,,,,,,,,,,9,565
M1/2116B,02/04/2025 00:00:00,09:29:00,37,238,143,63,44,,,,,,,,,,,,,,,8,488
M1/2116B,02/04/2025 00:00:00,09:44:00,38,265,131,62,47,,,,,,,,,,,,,,,9,505
M1/2116B,02/04/2025 00:00:00,09:59:00,39,199,105,45,54,,,,,,,,,,,,,,,8,403
M1/2116B,02/04/2025 00:00:00,10:14:00,40,209,120,44,46,,,,,,,,,,,,,,,10,419
M1/2116B,02/04/2025 00:00:00,10:29:00,41,117,105,35,33,,,,,,,,,,,,,,,32,290
M1/2116B,02/04/2025 00:00:00,10:44:00,42,168,101,28,15,,,,,,,,,,,,,,,46,312
M1/2116B,02/04/2025 00:00:00,10:59:00,43,159,99,36,13,,,,,,,,,,,,,,,49,306
M1/2116B,02/04/2025 00:00:00,11:14:00,44,160,111,34,19,,,,,,,,,,,,,,,51,324
M1/2116B,02/04/2025 00:00:00,11:29:00,45,152,108,23,19,,,,,,,,,,,,,,,52,302
M1/2116B,02/04/2025 00:00:00,11:44:00,46,141,89,30,13,,,,,,,,,,,,,,,51,273
M1/2116B,02/04/2025 00:00:00,11:59:00,47,144,73,33,16,,,,,,,,,,,,,,,51,266
M1/2116B,02/04/2025 00:00:00,12:14:00,48,162,79,32,14,,,,,,,,,,,,,,,52,287
M1/2116B,02/04/2025 00:00:00,12:29:00,49,164,80,32,17,,,,,,,,,,,,,,,51,294
M1/2116B,02/04/2025 00:00:00,12:44:00,50,139,74,29,17,,,,,,,,,,,,,,,52,259
M1/2116B,02/04/2025 00:00:00,12:59:00,51,152,84,22,22,,,,,,,,,,,,,,,51,280
M1/2116B,02/04/2025 00:00:00,13:14:00,52,134,79,28,9,,,,,,,,,,,,,,,53,250
M1/2116B,02/04/2025 00:00:00,13:29:00,53,113,64,30,8,,,,,,,,,,,,,,,51,215
M1/2116B,02/04/2025 00:00:00,13:44:00,54,135,67,20,13,,,,,,,,,,,,,,,51,235
M1/2116B,02/04/2025 00:00:00,13:59:00,55,129,56,24,11,,,,,,,,,,,,,,,52,220
M1/2116B,02/04/2025 00:00:00,14:14:00,56,103,63,26,14,,,,,,,,,,,,,,,51,206
M1/2116B,02/04/2025 00:00:00,14:29:00,57,136,65,21,13,,,,,,,,,,,,,,,52,235
M1/2116B,02/04/2025 00:00:00,14:44:00,58,134,68,29,14,,,,,,,,,,,,,,,51,245
M1/2116B,02/04/2025 00:00:00,14:59:00,59,159,75,20,9,,,,,,,,,,,,,,,52,263
M1/2116B,02/04/2025 00:00:00,15:14:00,60,114,80,18,11,,,,,,,,,,,,,,,51,223
M1/2116B,02/04/2025 00:00:00,15:29:00,61,140,56,28,9,,,,,,,,,,,,,,,52,233
M1/2116B,02/04/2025 00:00:00,15:44:00,62,135,71,23,7,,,,,,,,,,,,,,,51,236
M1/2116B,02/04/2025 00:00:00,15:59:00,63,168,95,19,11,,,,,,,,,,,,,,,52,293
M1/2116B,02/04/2025 00:00:00,16:14:00,64,171,86,15,13,,,,,,,,,,,,,,,51,285
M1/2116B,02/04/2025 00:00:00,16:29:00,65,186,75,15,9,,,,,,,,,,,,,,,52,285
M1/2116B,02/04/2025 00:00:00,16:44:00,66,192,96,20,10,,,,,,,,,,,,,,,52,318
M1/2116B,02/04/2025 00:00:00,16:59:00,67,197,79,21,7,,,,,,,,,,,,,,,51,304
M1/2116B,02/04/2025 00:00:00,17:14:00,68,190,106,24,8,,,,,,,,,,,,,,,52,328
M1/2116B,02/04/2025 00:00:00,17:29:00,69,214,100,5,9,,,,,,,,,,,,,,,51,328
M1/2116B,02/04/2025 00:00:00,17:44:00,70,246,109,18,11,,,,,,,,,,,,,,,50,384
M1/2116B,02/04/2025 00:00:00,17:59:00,71,256,94,17,11,,,,,,,,,,,,,,,52,378
M1/2116B,02/04/2025 00:00:00,18:14:00,72,249,110,20,8,,,,,,,,,,,,,,,52,387
M1/2116B,02/04/2025 00:00:00,18:29:00,73,243,98,10,13,,,,,,,,,,,,,,,53,365
M1/2116B,02/04/2025 00:00:00,18:44:00,74,264,93,12,15,,,,,,,,,,,,,,,53,384
M1/2116B,02/04/2025 00:00:00,18:59:00,75,247,84,14,10,,,,,,,,,,,,,,,53,355
M1/2116B,02/04/2025 00:00:00,19:14:00,76,241,87,16,10,,,,,,,,,,,,,,,52,354
M1/2116B,02/04/2025 00:00:00,19:29:00,77,230,90,18,11,,,,,,,,,,,,,,,51,349
M1/2116B,02/04/2025 00:00:00,19:44:00,78,198,89,16,14,,,,,,,,,,,,,,,52,317
M1/2116B,02/04/2025 00:00:00,19:59:00,79,167,84,10,4,,,,,,,,,,,,,,,52,265
M1/2116B,02/04/2025 00:00:00,20:14:00,80,125,72,15,11,,,,,,,,,,,,,,,50,223
M1/2116B,02/04/2025 00:00:00,20:29:00,81,152,70,9,12,,,,,,,,,,,,,,,50,243
M1/2116B,02/04/2025 00:00:00,20:44:00,82,128,47,16,13,,,,,,,,,,,,,,,50,204
M1/2116B,02/04/2025 00:00:00,20:59:00,83,97,47,11,9,,,,,,,,,,,,,,,49,164
M1/2116B,02/04/2025 00:00:00,21:14:00,84,103,39,10,9,,,,,,,,,,,,,,,51,161
M1/2116B,02/04/2025 00:00:00,21:29:00,85,104,62,10,13,,,,,,,,,,,,,,,50,189
M1/2116B,02/04/2025 00:00:00,21:44:00,86,93,42,6,6,,,,,,,,,,,,,,,52,147
M1/2116B,02/04/2025 00:00:00,21:59:00,87,84,44,4,12,,,,,,,,,,,,,,,52,144
M1/2116B,02/04/2025 00:00:00,22:14:00,88,77,44,5,10,,,,,,,,,,,,,,,49,136
M1/2116B,02/04/2025 00:00:00,22:29:00,89,90,34,8,6,,,,,,,,,,,,,,,51,138
M1/2116B,02/04/2025 00:00:00,22:44:00,90,49,31,3,8,,,,,,,,,,,,,,,52,91
M1/2116B,02/04/2025 00:00:00,22:59:00,91,68,34,3,9,,,,,,,,,,,,,,,50,114
M1/2116B,02/04/2025 00:00:00,23:14:00,92,77,28,3,5,,,,,,,,,,,,,,,49,114
M1/2116B,02/04/2025 00:00:00,23:29:00,93,47,29,2,6,,,,,,,,,,,,,,,51,84
M1/2116B,02/04/2025 00:00:00,23:44:00,94,48,26,4,3,,,,,,,,,,,,,,,49,81
M1/2116B,02/04/2025 00:00:00,23:59:00,95,48,15,7,9,,,,,,,,,,,,,,,53,79
M1/2116B,03/04/2025 00:00:00,00:14:00,0,42,23,2,3,,,,,,,,,,,,,,,50,70
M1/2116B,03/04/2025 00:00:00,00:29:00,1,34,25,9,3,,,,,,,,,,,,,,,50,71
M1/2116B,03/04/2025 00:00:00,00:44:00,2,36,18,5,8,,,,,,,,,,,,,,,48,67
M1/2116B,03/04/2025 00:00:00,00:59:00,3,28,24,10,13,,,,,,,,,,,,,,,45,75
M1/2116B,03/04/2025 00:00:00,01:14:00,4,27,15,4,12,,,,,,,,,,,,,,,49,58
M1/2116B,03/04/2025 00:00:00,01:29:00,5,21,8,3,6,,,,,,,,,,,,,,,47,39
M1/2116B,03/04/2025 00:00:00,01:44:00,6,21,14,4,8,,,,,,,,,,,,,,,48,47
M1/2116B,03/04/2025 00:00:00,01:59:00,7,23,14,4,10,,,,,,,,,,,,,,,48,51
M1/2116B,03/04/2025 00:00:00,02:14:00,8,21,8,9,4,,,,,,,,,,,,,,,49,42
M1/2116B,03/04/2025 00:00:00,02:29:00,9,23,8,3,12,,,,,,,,,,,,,,,50,46
M1/2116B,03/04/2025 00:00:00,02:44:00,10,21,15,5,7,,,,,,,,,,,,,,,49,48
M1/2116B,03/04/2025 00:00:00,02:59:00,11,10,11,5,12,,,,,,,,,,,,,,,50,38
M1/2116B,03/04/2025 00:00:00,03:14:00,12,12,13,5,9,,,,,,,,,,,,,,,48,39
M1/2116B,03/04/2025 00:00:00,03:29:00,13,13,15,8,12,,,,,,,,,,,,,,,50,48
M1/2116B,03/04/2025 00:00:00,03:44:00,14,18,19,8,9,,,,,,,,,,,,,,,52,54
M1/2116B,03/04/2025 00:00:00,03:59:00,15,15,11,1,13,,,,,,,,,,,,,,,49,40
M1/2116B,03/04/2025 00:00:00,04:14:00,16,19,12,13,14,,,,,,,,,,,,,,,50,58
M1/2116B,03/04/2025 00:00:00,04:29:00,17,21,22,6,10,,,,,,,,,,,,,,,51,59
M1/2116B,03/04/2025 00:00:00,04:44:00,18,44,22,13,6,,,,,,,,,,,,,,,53,85
M1/2116B,03/04/2025 00:00:00,04:59:00,19,64,19,10,9,,,,,,,,,,,,,,,54,102
M1/2116B,03/04/2025 00:00:00,05:14:00,20,73,28,16,10,,,,,,,,,,,,,,,53,127
M1/2116B,03/04/2025 00:00:00,05:29:00,21,112,63,28,17,,,,,,,,,,,,,,,54,220
M1/2116B,03/04/2025 00:00:00,05:44:00,22,123,91,20,14,,,,,,,,,,,,,,,55,248
M1/2116B,03/04/2025 00:00:00,05:59:00,23,164,126,44,19,,,,,,,,,,,,,,,53,353
M1/2116B,03/04/2025 00:00:00,06:14:00,24,225,186,64,26,,,,,,,,,,,,,,,53,501
M1/2116B,03/04/2025 00:00:00,06:29:00,25,230,184,50,19,,,,,,,,,,,,,,,53,483
M1/2116B,03/04/2025 00:00:00,06:44:00,26,223,192,74,27,,,,,,,,,,,,,,,50,516
M1/2116B,03/04/2025 00:00:00,06:59:00,27,231,226,54,19,,,,,,,,,,,,,,,52,530
M1/2116B,03/04/2025 00:00:00,07:14:00,28,259,233,68,8,,,,,,,,,,,,,,,49,567
M1/2116B,03/04/2025 00:00:00,07:29:00,29,302,247,61,24,,,,,,,,,,,,,,,48,634
M1/2116B,03/04/2025 00:00:00,07:44:00,30,340,297,90,17,,,,,,,,,,,,,,,45,744
M1/2116B,03/04/2025 00:00:00,07:59:00,31,298,228,102,36,,,,,,,,,,,,,,,11,664
M1/2116B,03/04/2025 00:00:00,08:14:00,32,287,207,94,35,,,,,,,,,,,,,,,10,623
M1/2116B,03/04/2025 00:00:00,08:29:00,33,270,194,88,47,,,,,,,,,,,,,,,10,599
M1/2116B,03/04/2025 00:00:00,08:44:00,34,267,182,85,46,,,,,,,,,,,,,,,9,580
M1/2116B,03/04/2025 00:00:00,08:59:00,35,278,174,74,44,,,,,,,,,,,,,,,10,569
M1/2116B,03/04/2025 00:00:00,09:14:00,36,265,165,80,48,,,,,,,,,,,,,,,9,558
M1/2116B,03/04/2025 00:00:00,09:29:00,37,267,162,74,53,,,,,,,,,,,,,,,9,555
M1/2116B,03/04/2025 00:00:00,09:44:00,38,265,141,67,58,,,,,,,,,,,,,,,9,531
M1/2116B,03/04/2025 00:00:00,09:59:00,39,232,157,53,30,,,,,,,,,,,,,,,24,472
M1/2116B,03/04/2025 00:00:00,10:14:00,40,181,114,52,25,,,,,,,,,,,,,,,50,372
M1/2116B,03/04/2025 00:00:00,10:29:00,41,204,120,56,30,,,,,,,,,,,,,,,49,409
M1/2116B,03/04/2025 00:00:00,10:44:00,42,185,109,41,14,,,,,,,,,,,,,,,50,349
M1/2116B,03/04/2025 00:00:00,10:59:00,43,191,87,30,16,,,,,,,,,,,,,,,50,324
M1/2116B,03/04/2025 00:00:00,11:14:00,44,148,106,40,23,,,,,,,,,,,,,,,50,317
M1/2116B,03/04/2025 00:00:00,11:29:00,45,157,96,26,15,,,,,,,,,,,,,,,50,294
M1/2116B,03/04/2025 00:00:00,11:44:00,46,152,77,34,15,,,,,,,,,,,,,,,51,278
M1/2116B,03/04/2025 00:00:00,11:59:00,47,156,96,28,15,,,,,,,,,,,,,,,51,295
M1/2116B,03/04/2025 00:00:00,12:14:00,48,147,86,30,15,,,,,,,,,,,,,,,51,278
M1/2116B,03/04/2025 00:00:00,12:29:00,49,149,77,24,14,,,,,,,,,,,,,,,52,264
M1/2116B,03/04/2025 00:00:00,12:44:00,50,146,92,30,18,,,,,,,,,,,,,,,51,286
M1/2116B,03/04/2025 00:00:00,12:59:00,51,155,75,22,17,,,,,,,,,,,,,,,51,269
M1/2116B,03/04/2025 00:00:00,13:14:00,52,144,59,25,9,,,,,,,,,,,,,,,51,237
M1/2116B,03/04/2025 00:00:00,13:29:00,53,179,79,24,15,,,,,,,,,,,,,,,50,297
M1/2116B,03/04/2025 00:00:00,13:44:00,54,133,79,21,9,,,,,,,,,,,,,,,50,242
M1/2116B,03/04/2025 00:00:00,13:59:00,55,144,75,21,13,,,,,,,,,,,,,,,51,253
M1/2116B,03/04/2025 00:00:00,14:14:00,56,144,87,36,16,,,,,,,,,,,,,,,51,283
M1/2116B,03/04/2025 00:00:00,14:29:00,57,131,54,21,16,,,,,,,,,,,,,,,51,222
M1/2116B,03/04/2025 00:00:00,14:44:00,58,159,71,37,10,,,,,,,,,,,,,,,50,277
M1/2116B,03/04/2025 00:00:00,14:59:00,59,159,60,30,12,,,,,,,,,,,,,,,50,261
M1/2116B,03/04/2025 00:00:00,15:14:00,60,125,92,26,18,,,,,,,,,,,,,,,50,261
M1/2116B,03/04/2025 00:00:00,15:29:00,61,139,89,28,12,,,,,,,,,,,,,,,51,268
M1/2116B,03/04/2025 00:00:00,15:44:00,62,170,85,26,11,,,,,,,,,,,,,,,51,292
M1/2116B,03/04/2025 00:00:00,15:59:00,63,160,104,26,6,,,,,,,,,,,,,,,53,296
M1/2116B,03/04/2025 00:00:00,16:14:00,64,185,77,16,7,,,,,,,,,,,,,,,52,285
M1/2116B,03/04/2025 00:00:00,16:29:00,65,189,92,23,15,,,,,,,,,,,,,,,51,319
M1/2116B,03/04/2025 00:00:00,16:44:00,66,219,117,22,12,,,,,,,,,,,,,,,52,370
M1/2116B,03/04/2025 00:00:00,16:59:00,67,230,100,14,13,,,,,,,,,,,,,,,51,357
M1/2116B,03/04/2025 00:00:00,17:14:00,68,233,102,12,9,,,,,,,,,,,,,,,52,356
M1/2116B,03/04/2025 00:00:00,17:29:00,69,278,111,20,10,,,,,,,,,,,,,,,51,419
M1/2116B,03/04/2025 00:00:00,17:44:00,70,267,106,15,10,,,,,,,,,,,,,,,53,398
M1/2116B,03/04/2025 00:00:00,17:59:00,71,289,121,17,9,,,,,,,,,,,,,,,51,436
M1/2116B,03/04/2025 00:00:00,18:14:00,72,275,107,20,5,,,,,,,,,,,,,,,52,407
M1/2116B,03/04/2025 00:00:00,18:29:00,73,259,122,17,11,,,,,,,,,,,,,,,52,409
M1/2116B,03/04/2025 00:00:00,18:44:00,74,237,97,15,15,,,,,,,,,,,,,,,52,364
M1/2116B,03/04/2025 00:00:00,18:59:00,75,235,83,13,8,,,,,,,,,,,,,,,51,339
M1/2116B,03/04/2025 00:00:00,19:14:00,76,189,92,15,6,,,,,,,,,,,,,,,52,302
M1/2116B,03/04/2025 00:00:00,19:29:00,77,181,72,11,9,,,,,,,,,,,,,,,53,273
M1/2116B,03/04/2025 00:00:00,19:44:00,78,156,86,9,5,,,,,,,,,,,,,,,52,256
M1/2116B,03/04/2025 00:00:00,19:59:00,79,148,58,16,12,,,,,,,,,,,,,,,52,234
M1/2116B,03/04/2025 00:00:00,20:14:00,80,114,60,15,9,,,,,,,,,,,,,,,52,198
M1/2116B,03/04/2025 00:00:00,20:29:00,81,150,57,8,7,,,,,,,,,,,,,,,52,222
M1/2116B,03/04/2025 00:00:00,20:44:00,82,113,54,10,11,,,,,,,,,,,,,,,50,186
M1/2116B,03/04/2025 00:00:00,20:59:00,83,95,61,8,9,,,,,,,,,,,,,,,52,173
M1/2116B,03/04/2025 00:00:00,21:14:00,84,119,53,9,7,,,,,,,,,,,,,,,52,188
M1/2116B,03/04/2025 00:00:00,21:29:00,85,97,42,7,11,,,,,,,,,,,,,,,52,157
M1/2116B,03/04/2025 00:00:00,21:44:00,86,107,39,8,7,,,,,,,,,,,,,,,50,161
M1/2116B,03/04/2025 00:00:00,21:59:00,87,88,50,7,11,,,,,,,,,,,,,,,49,156
M1/2116B,03/04/2025 00:00:00,22:14:00,88,95,35,4,10,,,,,,,,,,,,,,,51,144
M1/2116B,03/04/2025 00:00:00,22:29:00,89,93,25,4,1,,,,,,,,,,,,,,,53,123
M1/2116B,03/04/2025 00:00:00,22:44:00,90,76,34,5,10,,,,,,,,,,,,,,,51,125
M1/2116B,03/04/2025 00:00:00,22:59:00,91,54,27,3,10,,,,,,,,,,,,,,,50,94
M1/2116B,03/04/2025 00:00:00,23:14:00,92,67,42,6,6,,,,,,,,,,,,,,,51,121
M1/2116B,03/04/2025 00:00:00,23:29:00,93,48,28,4,11,,,,,,,,,,,,,,,49,91
M1/2116B,03/04/2025 00:00:00,23:44:00,94,44,30,4,4,,,,,,,,,,,,,,,49,82
M1/2116B,03/04/2025 00:00:00,23:59:00,95,42,19,1,8,,,,,,,,,,,,,,,49,70
M1/2116B,04/04/2025 00:00:00,00:14:00,0,40,24,7,7,,,,,,,,,,,,,,,50,78
M1/2116B,04/04/2025 00:00:00,00:29:00,1,44,16,6,5,,,,,,,,,,,,,,,49,71
M1/2116B,04/04/2025 00:00:00,00:44:00,2,44,21,6,3,,,,,,,,,,,,,,,51,74
M1/2116B,04/04/2025 00:00:00,00:59:00,3,34,14,4,5,,,,,,,,,,,,,,,49,57
M1/2116B,04/04/2025 00:00:00,01:14:00,4,20,10,9,8,,,,,,,,,,,,,,,50,47
M1/2116B,04/04/2025 00:00:00,01:29:00,5,20,17,6,6,,,,,,,,,,,,,,,50,49
M1/2116B,04/04/2025 00:00:00,01:44:00,6,17,11,2,7,,,,,,,,,,,,,,,51,37
M1/2116B,04/04/2025 00:00:00,01:59:00,7,15,9,7,7,,,,,,,,,,,,,,,48,38
M1/2116B,04/04/2025 00:00:00,02:14:00,8,17,11,5,7,,,,,,,,,,,,,,,50,40
M1/2116B,04/04/2025 00:00:00,02:29:00,9,17,7,6,4,,,,,,,,,,,,,,,49,34
M1/2116B,04/04/2025 00:00:00,02:44:00,10,15,11,2,8,,,,,,,,,,,,,,,49,36
M1/2116B,04/04/2025 00:00:00,02:59:00,11,19,8,8,5,,,,,,,,,,,,,,,48,40
M1/2116B,04/04/2025 00:00:00,03:14:00,12,17,8,7,11,,,,,,,,,,,,,,,50,43
M1/2116B,04/04/2025 00:00:00,03:29:00,13,24,5,3,13,,,,,,,,,,,,,,,50,45
M1/2116B,04/04/2025 00:00:00,03:44:00,14,19,9,6,8,,,,,,,,,,,,,,,49,42
M1/2116B,04/04/2025 00:00:00,03:59:00,15,23,13,10,13,,,,,,,,,,,,,,,48,59
M1/2116B,04/04/2025 00:00:00,04:14:00,16,30,12,5,9,,,,,,,,,,,,,,,51,56
M1/2116B,04/04/2025 00:00:00,04:29:00,17,21,17,8,10,,,,,,,,,,,,,,,52,56
M1/2116B,04/04/2025 00:00:00,04:44:00,18,42,23,12,8,,,,,,,,,,,,,,,55,85
M1/2116B,04/04/2025 00:00:00,04:59:00,19,54,29,12,12,,,,,,,,,,,,,,,52,107
M1/2116B,04/04/2025 00:00:00,05:14:00,20,63,32,22,8,,,,,,,,,,,,,,,54,125
M1/2116B,04/04/2025 00:00:00,05:29:00,21,80,56,22,15,,,,,,,,,,,,,,,54,173
M1/2116B,04/04/2025 00:00:00,05:44:00,22,129,70,25,18,,,,,,,,,,,,,,,55,242
M1/2116B,04/04/2025 00:00:00,05:59:00,23,161,114,39,29,,,,,,,,,,,,,,,54,343
M1/2116B,04/04/2025 00:00:00,06:14:00,24,234,168,51,27,,,,,,,,,,,,,,,53,480
M1/2116B,04/04/2025 00:00:00,06:29:00,25,254,240,59,22,,,,,,,,,,,,,,,52,575
M1/2116B,04/04/2025 00:00:00,06:44:00,26,277,311,113,33,,,,,,,,,,,,,,,35,734
M1/2116B,04/04/2025 00:00:00,06:59:00,27,256,181,84,37,,,,,,,,,,,,,,,8,558
M1/2116B,04/04/2025 00:00:00,07:14:00,28,249,173,77,45,,,,,,,,,,,,,,,8,544
M1/2116B,04/04/2025 00:00:00,07:29:00,29,242,194,94,55,,,,,,,,,,,,,,,9,585
M1/2116B,04/04/2025 00:00:00,07:44:00,30,304,233,90,46,,,,,,,,,,,,,,,12,673
M1/2116B,04/04/2025 00:00:00,07:59:00,31,260,192,104,36,,,,,,,,,,,,,,,18,592
M1/2116B,04/04/2025 00:00:00,08:14:00,32,255,210,80,23,,,,,,,,,,,,,,,41,568
M1/2116B,04/04/2025 00:00:00,08:29:00,33,238,181,68,19,,,,,,,,,,,,,,,50,506
M1/2116B,04/04/2025 00:00:00,08:44:00,34,242,139,60,23,,,,,,,,,,,,,,,49,464
M1/2116B,04/04/2025 00:00:00,08:59:00,35,223,208,68,19,,,,,,,,,,,,,,,46,518
M1/2116B,04/04/2025 00:00:00,09:14:00,36,243,136,58,21,,,,,,,,,,,,,,,49,458
M1/2116B,04/04/2025 00:00:00,09:29:00,37,191,145,48,21,,,,,,,,,,,,,,,50,405
M1/2116B,04/04/2025 00:00:00,09:44:00,38,202,114,45,21,,,,,,,,,,,,,,,49,382
M1/2116B,04/04/2025 00:00:00,09:59:00,39,210,139,36,19,,,,,,,,,,,,,,,50,404
M1/2116B,04/04/2025 00:00:00,10:14:00,40,168,101,36,25,,,,,,,,,,,,,,,50,330
M1/2116B,04/04/2025 00:00:00,10:29:00,41,145,98,26,15,,,,,,,,,,,,,,,51,284
M1/2116B,04/04/2025 00:00:00,10:44:00,42,176,87,35,14,,,,,,,,,,,,,,,51,312
M1/2116B,04/04/2025 00:00:00,10:59:00,43,176,89,34,17,,,,,,,,,,,,,,,51,316
M1/2116B,04/04/2025 00:00:00,11:14:00,44,162,94,27,27,,,,,,,,,,,,,,,50,310
M1/2116B,04/04/2025 00:00:00,11:29:00,45,136,90,41,22,,,,,,,,,,,,,,,50,289
M1/2116B,04/04/2025 00:00:00,11:44:00,46,154,88,39,9,,,,,,,,,,,,,,,51,290
M1/2116B,04/04/2025 00:00:00,11:59:00,47,165,81,25,12,,,,,,,,,,,,,,,51,283
M1/2116B,04/04/2025 00:00:00,12:14:00,48,155,91,28,15,,,,,,,,,,,,,,,52,289
M1/2116B,04/04/2025 00:00:00,12:29:00,49,155,70,24,16,,,,,,,,,,,,,,,52,265
M1/2116B,04/04/2025 00:00:00,12:44:00,50,172,84,27,13,,,,,,,,,,,,,,,52,296
M1/2116B,04/04/2025 00:00:00,12:59:00,51,151,70,33,16,,,,,,,,,,,,,,,52,270
M1/2116B,04/04/2025 00:00:00,13:14:00,52,181,83,25,11,,,,,,,,,,,,,,,52,300
M1/2116B,04/04/2025 00:00:00,13:29:00,53,174,80,16,14,,,,,,,,,,,,,,,52,284
M1/2116B,04/04/2025 00:00:00,13:44:00,54,159,86,31,10,,,,,,,,,,,,,,,51,286
M1/2116B,04/04/2025 00:00:00,13:59:00,55,161,75,27,6,,,,,,,,,,,,,,,53,269
M1/2116B,04/04/2025 00:00:00,14:14:00,56,210,76,31,7,,,,,,,,,,,,,,,51,324
M1/2116B,04/04/2025 00:00:00,14:29:00,57,196,111,29,24,,,,,,,,,,,,,,,51,360
M1/2116B,04/04/2025 00:00:00,14:44:00,58,208,85,24,7,,,,,,,,,,,,,,,52,324
M1/2116B,04/04/2025 00:00:00,14:59:00,59,210,88,36,8,,,,,,,,,,,,,,,52,342
M1/2116B,04/04/2025 00:00:00,15:14:00,60,203,104,23,11,,,,,,,,,,,,,,,51,341
M1/2116B,04/04/2025 00:00:00,15:29:00,61,223,97,25,17,,,,,,,,,,,,,,,50,362
M1/2116B,04/04/2025 00:00:00,15:44:00,62,188,97,22,10,,,,,,,,,,,,,,,51,317
