Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M4/2162B,02/04/2025 00:00:00,00:14:00,0,78,9,7,6,,,,,,,,,,,,,,,42,100
M4/2162B,02/04/2025 00:00:00,00:29:00,1,76,13,4,0,,,,,,,,,,,,,,,41,93
M4/2162B,02/04/2025 00:00:00,00:44:00,2,68,14,7,4,,,,,,,,,,,,,,,40,93
M4/2162B,02/04/2025 00:00:00,00:59:00,3,41,13,8,3,,,,,,,,,,,,,,,40,65
M4/2162B,02/04/2025 00:00:00,01:14:00,4,52,8,7,4,,,,,,,,,,,,,,,40,71
M4/2162B,02/04/2025 00:00:00,01:29:00,5,34,8,2,5,,,,,,,,,,,,,,,40,49
M4/2162B,02/04/2025 00:00:00,01:44:00,6,34,6,7,5,,,,,,,,,,,,,,,40,52
M4/2162B,02/04/2025 00:00:00,01:59:00,7,28,5,8,7,,,,,,,,,,,,,,,40,48
M4/2162B,02/04/2025 00:00:00,02:14:00,8,30,7,10,3,,,,,,,,,,,,,,,40,50
M4/2162B,02/04/2025 00:00:00,02:29:00,9,32,4,5,4,,,,,,,,,,,,,,,40,45
M4/2162B,02/04/2025 00:00:00,02:44:00,10,34,9,5,3,,,,,,,,,,,,,,,40,51
M4/2162B,02/04/2025 00:00:00,02:59:00,11,30,5,9,7,,,,,,,,,,,,,,,40,51
M4/2162B,02/04/2025 00:00:00,03:14:00,12,28,10,8,3,,,,,,,,,,,,,,,40,49
M4/2162B,02/04/2025 00:00:00,03:29:00,13,31,9,12,4,,,,,,,,,,,,,,,39,56
M4/2162B,02/04/2025 00:00:00,03:44:00,14,40,11,11,3,,,,,,,,,,,,,,,40,65
M4/2162B,02/04/2025 00:00:00,03:59:00,15,44,10,10,5,,,,,,,,,,,,,,,40,69
M4/2162B,02/04/2025 00:00:00,04:14:00,16,55,20,16,6,,,,,,,,,,,,,,,41,97
M4/2162B,02/04/2025 00:00:00,04:29:00,17,65,25,27,5,,,,,,,,,,,,,,,40,122
M4/2162B,02/04/2025 00:00:00,04:44:00,18,110,25,25,2,,,,,,,,,,,,,,,39,162
M4/2162B,02/04/2025 00:00:00,04:59:00,19,111,34,30,10,,,,,,,,,,,,,,,40,185
M4/2162B,02/04/2025 00:00:00,05:14:00,20,140,33,29,8,,,,,,,,,,,,,,,40,210
M4/2162B,02/04/2025 00:00:00,05:29:00,21,165,69,44,15,,,,,,,,,,,,,,,39,293
M4/2162B,02/04/2025 00:00:00,05:44:00,22,246,68,38,14,,,,,,,,,,,,,,,40,366
M4/2162B,02/04/2025 00:00:00,05:59:00,23,343,105,50,16,,,,,,,,,,,,,,,39,514
M4/2162B,02/04/2025 00:00:00,06:14:00,24,476,156,77,18,,,,,,,,,,,,,,,39,727
M4/2162B,02/04/2025 00:00:00,06:29:00,25,523,245,89,25,,,,,,,,,,,,,,,23,882
M4/2162B,02/04/2025 00:00:00,06:44:00,26,442,209,83,20,,,,,,,,,,,,,,,11,754
M4/2162B,02/04/2025 00:00:00,06:59:00,27,451,192,89,25,,,,,,,,,,,,,,,10,757
M4/2162B,02/04/2025 00:00:00,07:14:00,28,397,171,65,32,,,,,,,,,,,,,,,10,665
M4/2162B,02/04/2025 00:00:00,07:29:00,29,365,161,94,37,,,,,,,,,,,,,,,9,657
M4/2162B,02/04/2025 00:00:00,07:44:00,30,426,190,68,28,,,,,,,,,,,,,,,10,712
M4/2162B,02/04/2025 00:00:00,07:59:00,31,453,167,81,20,,,,,,,,,,,,,,,9,721
M4/2162B,02/04/2025 00:00:00,08:14:00,32,457,181,72,20,,,,,,,,,,,,,,,10,730
M4/2162B,02/04/2025 00:00:00,08:29:00,33,492,167,55,18,,,,,,,,,,,,,,,10,732
M4/2162B,02/04/2025 00:00:00,08:44:00,34,457,204,59,29,,,,,,,,,,,,,,,11,749
M4/2162B,02/04/2025 00:00:00,08:59:00,35,487,185,72,12,,,,,,,,,,,,,,,10,756
M4/2162B,02/04/2025 00:00:00,09:14:00,36,465,184,71,26,,,,,,,,,,,,,,,10,746
M4/2162B,02/04/2025 00:00:00,09:29:00,37,462,170,80,16,,,,,,,,,,,,,,,10,728
M4/2162B,02/04/2025 00:00:00,09:44:00,38,473,189,63,19,,,,,,,,,,,,,,,10,744
M4/2162B,02/04/2025 00:00:00,09:59:00,39,440,187,69,24,,,,,,,,,,,,,,,10,720
M4/2162B,02/04/2025 00:00:00,10:14:00,40,418,190,62,35,,,,,,,,,,,,,,,10,705
M4/2162B,02/04/2025 00:00:00,10:29:00,41,416,171,80,21,,,,,,,,,,,,,,,10,689
M4/2162B,02/04/2025 00:00:00,10:44:00,42,423,157,55,21,,,,,,,,,,,,,,,15,656
M4/2162B,02/04/2025 00:00:00,10:59:00,43,438,113,45,13,,,,,,,,,,,,,,,39,609
M4/2162B,02/04/2025 00:00:00,11:14:00,44,460,124,41,10,,,,,,,,,,,,,,,39,635
M4/2162B,02/04/2025 00:00:00,11:29:00,45,461,117,46,16,,,,,,,,,,,,,,,39,640
M4/2162B,02/04/2025 00:00:00,11:44:00,46,483,131,55,18,,,,,,,,,,,,,,,38,687
M4/2162B,02/04/2025 00:00:00,11:59:00,47,515,131,46,8,,,,,,,,,,,,,,,38,700
M4/2162B,02/04/2025 00:00:00,12:14:00,48,450,128,44,13,,,,,,,,,,,,,,,39,635
M4/2162B,02/04/2025 00:00:00,12:29:00,49,453,116,49,13,,,,,,,,,,,,,,,39,631
M4/2162B,02/04/2025 00:00:00,12:44:00,50,462,135,50,9,,,,,,,,,,,,,,,39,656
M4/2162B,02/04/2025 00:00:00,12:59:00,51,438,115,57,14,,,,,,,,,,,,,,,39,624
M4/2162B,02/04/2025 00:00:00,13:14:00,52,466,120,48,18,,,,,,,,,,,,,,,39,652
M4/2162B,02/04/2025 00:00:00,13:29:00,53,423,114,37,11,,,,,,,,,,,,,,,40,585
M4/2162B,02/04/2025 00:00:00,13:44:00,54,494,105,32,12,,,,,,,,,,,,,,,39,643
M4/2162B,02/04/2025 00:00:00,13:59:00,55,447,96,39,14,,,,,,,,,,,,,,,39,596
M4/2162B,02/04/2025 00:00:00,14:14:00,56,396,100,35,11,,,,,,,,,,,,,,,40,542
M4/2162B,02/04/2025 00:00:00,14:29:00,57,446,92,33,6,,,,,,,,,,,,,,,39,577
M4/2162B,02/04/2025 00:00:00,14:44:00,58,448,108,24,8,,,,,,,,,,,,,,,40,588
M4/2162B,02/04/2025 00:00:00,14:59:00,59,466,111,28,10,,,,,,,,,,,,,,,39,615
M4/2162B,02/04/2025 00:00:00,15:14:00,60,475,102,26,11,,,,,,,,,,,,,,,39,614
M4/2162B,02/04/2025 00:00:00,15:29:00,61,497,128,40,12,,,,,,,,,,,,,,,39,677
M4/2162B,02/04/2025 00:00:00,15:44:00,62,491,114,26,9,,,,,,,,,,,,,,,39,640
M4/2162B,02/04/2025 00:00:00,15:59:00,63,502,110,27,6,,,,,,,,,,,,,,,39,645
M4/2162B,02/04/2025 00:00:00,16:14:00,64,500,97,21,11,,,,,,,,,,,,,,,40,629
M4/2162B,02/04/2025 00:00:00,16:29:00,65,580,101,20,7,,,,,,,,,,,,,,,39,708
M4/2162B,02/04/2025 00:00:00,16:44:00,66,607,121,15,5,,,,,,,,,,,,,,,39,748
M4/2162B,02/04/2025 00:00:00,16:59:00,67,649,89,23,17,,,,,,,,,,,,,,,39,778
M4/2162B,02/04/2025 00:00:00,17:14:00,68,617,103,24,6,,,,,,,,,,,,,,,39,750
M4/2162B,02/04/2025 00:00:00,17:29:00,69,653,106,18,7,,,,,,,,,,,,,,,39,784
M4/2162B,02/04/2025 00:00:00,17:44:00,70,624,99,22,6,,,,,,,,,,,,,,,39,751
M4/2162B,02/04/2025 00:00:00,17:59:00,71,633,132,25,14,,,,,,,,,,,,,,,26,804
M4/2162B,02/04/2025 00:00:00,18:14:00,72,568,166,31,7,,,,,,,,,,,,,,,12,772
M4/2162B,02/04/2025 00:00:00,18:29:00,73,519,189,32,14,,,,,,,,,,,,,,,11,753
M4/2162B,02/04/2025 00:00:00,18:44:00,74,546,131,35,14,,,,,,,,,,,,,,,10,726
M4/2162B,02/04/2025 00:00:00,18:59:00,75,607,121,15,23,,,,,,,,,,,,,,,10,766
M4/2162B,02/04/2025 00:00:00,19:14:00,76,581,122,28,12,,,,,,,,,,,,,,,10,743
M4/2162B,02/04/2025 00:00:00,19:29:00,77,550,148,23,8,,,,,,,,,,,,,,,10,729
M4/2162B,02/04/2025 00:00:00,19:44:00,78,493,111,23,15,,,,,,,,,,,,,,,24,642
M4/2162B,02/04/2025 00:00:00,19:59:00,79,503,82,16,12,,,,,,,,,,,,,,,39,613
M4/2162B,02/04/2025 00:00:00,20:14:00,80,492,105,7,5,,,,,,,,,,,,,,,39,609
M4/2162B,02/04/2025 00:00:00,20:29:00,81,433,78,14,10,,,,,,,,,,,,,,,39,535
M4/2162B,02/04/2025 00:00:00,20:44:00,82,388,61,18,7,,,,,,,,,,,,,,,39,474
M4/2162B,02/04/2025 00:00:00,20:59:00,83,354,61,14,9,,,,,,,,,,,,,,,40,438
M4/2162B,02/04/2025 00:00:00,21:14:00,84,359,74,10,6,,,,,,,,,,,,,,,39,449
M4/2162B,02/04/2025 00:00:00,21:29:00,85,328,56,9,4,,,,,,,,,,,,,,,40,397
M4/2162B,02/04/2025 00:00:00,21:44:00,86,319,56,7,6,,,,,,,,,,,,,,,40,388
M4/2162B,02/04/2025 00:00:00,21:59:00,87,276,42,10,4,,,,,,,,,,,,,,,40,332
M4/2162B,02/04/2025 00:00:00,22:14:00,88,284,43,8,8,,,,,,,,,,,,,,,40,343
M4/2162B,02/04/2025 00:00:00,22:29:00,89,245,44,9,6,,,,,,,,,,,,,,,39,304
M4/2162B,02/04/2025 00:00:00,22:44:00,90,212,37,8,4,,,,,,,,,,,,,,,40,261
M4/2162B,02/04/2025 00:00:00,22:59:00,91,181,29,9,6,,,,,,,,,,,,,,,40,225
M4/2162B,02/04/2025 00:00:00,23:14:00,92,206,38,8,3,,,,,,,,,,,,,,,40,255
M4/2162B,02/04/2025 00:00:00,23:29:00,93,178,21,12,1,,,,,,,,,,,,,,,40,212
M4/2162B,02/04/2025 00:00:00,23:44:00,94,114,23,11,8,,,,,,,,,,,,,,,41,156
M4/2162B,02/04/2025 00:00:00,23:59:00,95,126,14,13,4,,,,,,,,,,,,,,,40,157
M4/2162B,03/04/2025 00:00:00,00:14:00,0,86,14,6,3,,,,,,,,,,,,,,,40,109
M4/2162B,03/04/2025 00:00:00,00:29:00,1,65,7,7,2,,,,,,,,,,,,,,,40,81
M4/2162B,03/04/2025 00:00:00,00:44:00,2,75,8,8,2,,,,,,,,,,,,,,,40,93
M4/2162B,03/04/2025 00:00:00,00:59:00,3,56,8,5,2,,,,,,,,,,,,,,,41,71
M4/2162B,03/04/2025 00:00:00,01:14:00,4,52,5,7,3,,,,,,,,,,,,,,,41,67
M4/2162B,03/04/2025 00:00:00,01:29:00,5,47,7,3,4,,,,,,,,,,,,,,,41,61
M4/2162B,03/04/2025 00:00:00,01:44:00,6,44,9,5,3,,,,,,,,,,,,,,,39,61
M4/2162B,03/04/2025 00:00:00,01:59:00,7,28,3,4,2,,,,,,,,,,,,,,,41,37
M4/2162B,03/04/2025 00:00:00,02:14:00,8,36,5,9,4,,,,,,,,,,,,,,,39,54
M4/2162B,03/04/2025 00:00:00,02:29:00,9,27,6,4,3,,,,,,,,,,,,,,,39,40
M4/2162B,03/04/2025 00:00:00,02:44:00,10,31,6,7,4,,,,,,,,,,,,,,,39,48
M4/2162B,03/04/2025 00:00:00,02:59:00,11,32,9,5,2,,,,,,,,,,,,,,,40,48
M4/2162B,03/04/2025 00:00:00,03:14:00,12,27,9,7,3,,,,,,,,,,,,,,,39,46
M4/2162B,03/04/2025 00:00:00,03:29:00,13,35,9,11,2,,,,,,,,,,,,,,,40,57
M4/2162B,03/04/2025 00:00:00,03:44:00,14,46,12,11,1,,,,,,,,,,,,,,,40,70
M4/2162B,03/04/2025 00:00:00,03:59:00,15,65,12,14,3,,,,,,,,,,,,,,,40,94
M4/2162B,03/04/2025 00:00:00,04:14:00,16,62,15,5,7,,,,,,,,,,,,,,,40,89
M4/2162B,03/04/2025 00:00:00,04:29:00,17,77,21,23,6,,,,,,,,,,,,,,,40,127
M4/2162B,03/04/2025 00:00:00,04:44:00,18,117,34,18,3,,,,,,,,,,,,,,,39,172
M4/2162B,03/04/2025 00:00:00,04:59:00,19,126,28,30,14,,,,,,,,,,,,,,,40,198
M4/2162B,03/04/2025 00:00:00,05:14:00,20,162,50,34,7,,,,,,,,,,,,,,,40,253
M4/2162B,03/04/2025 00:00:00,05:29:00,21,178,52,24,13,,,,,,,,,,,,,,,40,267
M4/2162B,03/04/2025 00:00:00,05:44:00,22,238,67,40,13,,,,,,,,,,,,,,,39,358
M4/2162B,03/04/2025 00:00:00,05:59:00,23,323,87,55,15,,,,,,,,,,,,,,,40,480
M4/2162B,03/04/2025 00:00:00,06:14:00,24,495,184,70,23,,,,,,,,,,,,,,,38,772
M4/2162B,03/04/2025 00:00:00,06:29:00,25,507,234,90,17,,,,,,,,,,,,,,,19,848
M4/2162B,03/04/2025 00:00:00,06:44:00,26,448,184,91,30,,,,,,,,,,,,,,,11,753
M4/2162B,03/04/2025 00:00:00,06:59:00,27,461,181,81,26,,,,,,,,,,,,,,,10,749
M4/2162B,03/04/2025 00:00:00,07:14:00,28,402,163,91,31,,,,,,,,,,,,,,,10,687
M4/2162B,03/04/2025 00:00:00,07:29:00,29,371,168,74,35,,,,,,,,,,,,,,,9,648
M4/2162B,03/04/2025 00:00:00,07:44:00,30,428,158,89,24,,,,,,,,,,,,,,,10,699
M4/2162B,03/04/2025 00:00:00,07:59:00,31,471,190,64,21,,,,,,,,,,,,,,,10,746
M4/2162B,03/04/2025 00:00:00,08:14:00,32,415,190,70,21,,,,,,,,,,,,,,,10,696
M4/2162B,03/04/2025 00:00:00,08:29:00,33,445,181,58,31,,,,,,,,,,,,,,,10,715
M4/2162B,03/04/2025 00:00:00,08:44:00,34,471,155,75,24,,,,,,,,,,,,,,,11,725
M4/2162B,03/04/2025 00:00:00,08:59:00,35,460,185,92,25,,,,,,,,,,,,,,,11,762
M4/2162B,03/04/2025 00:00:00,09:14:00,36,424,170,77,38,,,,,,,,,,,,,,,10,709
M4/2162B,03/04/2025 00:00:00,09:29:00,37,468,180,74,21,,,,,,,,,,,,,,,10,743
M4/2162B,03/04/2025 00:00:00,09:44:00,38,464,141,61,24,,,,,,,,,,,,,,,9,690
M4/2162B,03/04/2025 00:00:00,09:59:00,39,436,160,64,26,,,,,,,,,,,,,,,10,686
M4/2162B,03/04/2025 00:00:00,10:14:00,40,424,148,91,23,,,,,,,,,,,,,,,10,686
M4/2162B,03/04/2025 00:00:00,10:29:00,41,419,184,55,12,,,,,,,,,,,,,,,9,670
M4/2162B,03/04/2025 00:00:00,10:44:00,42,427,179,67,22,,,,,,,,,,,,,,,10,695
M4/2162B,03/04/2025 00:00:00,10:59:00,43,435,178,62,18,,,,,,,,,,,,,,,11,693
M4/2162B,03/04/2025 00:00:00,11:14:00,44,420,133,43,18,,,,,,,,,,,,,,,32,614
M4/2162B,03/04/2025 00:00:00,11:29:00,45,399,105,35,11,,,,,,,,,,,,,,,39,550
M4/2162B,03/04/2025 00:00:00,11:44:00,46,447,98,43,15,,,,,,,,,,,,,,,39,603
M4/2162B,03/04/2025 00:00:00,11:59:00,47,494,119,50,19,,,,,,,,,,,,,,,38,682
M4/2162B,03/04/2025 00:00:00,12:14:00,48,436,111,50,15,,,,,,,,,,,,,,,39,612
M4/2162B,03/04/2025 00:00:00,12:29:00,49,450,133,52,13,,,,,,,,,,,,,,,39,648
M4/2162B,03/04/2025 00:00:00,12:44:00,50,484,126,48,14,,,,,,,,,,,,,,,39,672
M4/2162B,03/04/2025 00:00:00,12:59:00,51,429,103,38,9,,,,,,,,,,,,,,,39,579
M4/2162B,03/04/2025 00:00:00,13:14:00,52,446,100,25,10,,,,,,,,,,,,,,,39,581
M4/2162B,03/04/2025 00:00:00,13:29:00,53,454,108,40,12,,,,,,,,,,,,,,,39,614
M4/2162B,03/04/2025 00:00:00,13:44:00,54,462,120,53,14,,,,,,,,,,,,,,,39,649
M4/2162B,03/04/2025 00:00:00,13:59:00,55,470,93,44,12,,,,,,,,,,,,,,,39,619
M4/2162B,03/04/2025 00:00:00,14:14:00,56,456,106,44,11,,,,,,,,,,,,,,,39,617
M4/2162B,03/04/2025 00:00:00,14:29:00,57,461,104,28,12,,,,,,,,,,,,,,,39,605
M4/2162B,03/04/2025 00:00:00,14:44:00,58,482,104,36,11,,,,,,,,,,,,,,,39,633
M4/2162B,03/04/2025 00:00:00,14:59:00,59,491,108,25,8,,,,,,,,,,,,,,,39,632
M4/2162B,03/04/2025 00:00:00,15:14:00,60,513,129,21,11,,,,,,,,,,,,,,,39,674
M4/2162B,03/04/2025 00:00:00,15:29:00,61,539,143,26,8,,,,,,,,,,,,,,,39,716
M4/2162B,03/04/2025 00:00:00,15:44:00,62,545,119,27,6,,,,,,,,,,,,,,,39,697
M4/2162B,03/04/2025 00:00:00,15:59:00,63,532,159,34,4,,,,,,,,,,,,,,,39,729
M4/2162B,03/04/2025 00:00:00,16:14:00,64,565,142,27,11,,,,,,,,,,,,,,,39,745
M4/2162B,03/04/2025 00:00:00,16:29:00,65,637,113,16,6,,,,,,,,,,,,,,,38,772
M4/2162B,03/04/2025 00:00:00,16:44:00,66,667,109,26,8,,,,,,,,,,,,,,,38,810
M4/2162B,03/04/2025 00:00:00,16:59:00,67,577,165,33,16,,,,,,,,,,,,,,,19,791
M4/2162B,03/04/2025 00:00:00,17:14:00,68,515,164,28,10,,,,,,,,,,,,,,,10,717
M4/2162B,03/04/2025 00:00:00,17:28:00,69,529,152,41,14,,,,,,,,,,,,,,,10,736
M4/2162B,03/04/2025 00:00:00,17:44:00,70,587,158,26,10,,,,,,,,,,,,,,,10,781
M4/2162B,03/04/2025 00:00:00,17:59:00,71,578,129,20,11,,,,,,,,,,,,,,,10,738
M4/2162B,03/04/2025 00:00:00,18:14:00,72,586,120,23,9,,,,,,,,,,,,,,,10,738
M4/2162B,03/04/2025 00:00:00,18:29:00,73,581,156,22,10,,,,,,,,,,,,,,,11,769
M4/2162B,03/04/2025 00:00:00,18:44:00,74,589,133,24,13,,,,,,,,,,,,,,,10,759
M4/2162B,03/04/2025 00:00:00,18:59:00,75,554,161,32,13,,,,,,,,,,,,,,,10,760
M4/2162B,03/04/2025 00:00:00,19:14:00,76,563,146,26,11,,,,,,,,,,,,,,,11,746
M4/2162B,03/04/2025 00:00:00,19:29:00,77,447,93,22,10,,,,,,,,,,,,,,,35,572
M4/2162B,03/04/2025 00:00:00,19:43:00,78,478,87,15,6,,,,,,,,,,,,,,,39,586
M4/2162B,03/04/2025 00:00:00,19:59:00,79,421,79,6,5,,,,,,,,,,,,,,,39,512
M4/2162B,03/04/2025 00:00:00,20:14:00,80,430,108,8,13,,,,,,,,,,,,,,,39,558
M4/2162B,03/04/2025 00:00:00,20:29:00,81,411,72,8,1,,,,,,,,,,,,,,,39,492
M4/2162B,03/04/2025 00:00:00,20:44:00,82,419,72,13,11,,,,,,,,,,,,,,,39,515
M4/2162B,03/04/2025 00:00:00,20:59:00,83,384,62,14,9,,,,,,,,,,,,,,,39,469
M4/2162B,03/04/2025 00:00:00,21:14:00,84,335,69,15,7,,,,,,,,,,,,,,,40,426
M4/2162B,03/04/2025 00:00:00,21:29:00,85,365,62,16,4,,,,,,,,,,,,,,,39,447
M4/2162B,03/04/2025 00:00:00,21:44:00,86,328,51,15,9,,,,,,,,,,,,,,,39,403
M4/2162B,03/04/2025 00:00:00,21:59:00,87,301,38,9,5,,,,,,,,,,,,,,,40,353
M4/2162B,03/04/2025 00:00:00,22:14:00,88,293,39,4,9,,,,,,,,,,,,,,,40,345
M4/2162B,03/04/2025 00:00:00,22:29:00,89,312,60,4,5,,,,,,,,,,,,,,,40,381
M4/2162B,03/04/2025 00:00:00,22:44:00,90,263,27,3,2,,,,,,,,,,,,,,,41,295
M4/2162B,03/04/2025 00:00:00,22:59:00,91,244,41,8,6,,,,,,,,,,,,,,,40,299
M4/2162B,03/04/2025 00:00:00,23:14:00,92,222,29,9,4,,,,,,,,,,,,,,,41,264
M4/2162B,03/04/2025 00:00:00,23:29:00,93,200,20,7,3,,,,,,,,,,,,,,,41,230
M4/2162B,03/04/2025 00:00:00,23:44:00,94,139,29,5,8,,,,,,,,,,,,,,,40,181
M4/2162B,03/04/2025 00:00:00,23:59:00,95,109,27,7,8,,,,,,,,,,,,,,,41,151
M4/2162B,04/04/2025 00:00:00,00:14:00,0,89,8,10,6,,,,,,,,,,,,,,,41,113
M4/2162B,04/04/2025 00:00:00,00:29:00,1,99,12,11,7,,,,,,,,,,,,,,,40,129
M4/2162B,04/04/2025 00:00:00,00:44:00,2,75,13,5,4,,,,,,,,,,,,,,,40,97
M4/2162B,04/04/2025 00:00:00,00:59:00,3,82,14,9,4,,,,,,,,,,,,,,,41,109
M4/2162B,04/04/2025 00:00:00,01:14:00,4,62,10,7,6,,,,,,,,,,,,,,,41,85
M4/2162B,04/04/2025 00:00:00,01:29:00,5,54,9,9,4,,,,,,,,,,,,,,,42,76
M4/2162B,04/04/2025 00:00:00,01:44:00,6,61,9,11,8,,,,,,,,,,,,,,,41,89
M4/2162B,04/04/2025 00:00:00,01:59:00,7,36,4,6,4,,,,,,,,,,,,,,,40,50
M4/2162B,04/04/2025 00:00:00,02:14:00,8,41,4,14,7,,,,,,,,,,,,,,,40,66
M4/2162B,04/04/2025 00:00:00,02:29:00,9,26,8,5,7,,,,,,,,,,,,,,,41,46
M4/2162B,04/04/2025 00:00:00,02:44:00,10,46,8,9,6,,,,,,,,,,,,,,,40,69
M4/2162B,04/04/2025 00:00:00,02:59:00,11,37,10,10,6,,,,,,,,,,,,,,,40,63
M4/2162B,04/04/2025 00:00:00,03:14:00,12,37,11,14,7,,,,,,,,,,,,,,,40,69
M4/2162B,04/04/2025 00:00:00,03:29:00,13,40,8,10,2,,,,,,,,,,,,,,,40,60
M4/2162B,04/04/2025 00:00:00,03:44:00,14,58,11,13,8,,,,,,,,,,,,,,,41,90
M4/2162B,04/04/2025 00:00:00,03:59:00,15,72,17,14,6,,,,,,,,,,,,,,,40,109
M4/2162B,04/04/2025 00:00:00,04:14:00,16,62,11,12,6,,,,,,,,,,,,,,,39,91
M4/2162B,04/04/2025 00:00:00,04:29:00,17,89,33,22,15,,,,,,,,,,,,,,,40,159
M4/2162B,04/04/2025 00:00:00,04:44:00,18,117,15,21,7,,,,,,,,,,,,,,,39,160
M4/2162B,04/04/2025 00:00:00,04:59:00,19,121,30,23,9,,,,,,,,,,,,,,,39,183
M4/2162B,04/04/2025 00:00:00,05:14:00,20,155,41,24,11,,,,,,,,,,,,,,,39,231
M4/2162B,04/04/2025 00:00:00,05:29:00,21,198,47,43,12,,,,,,,,,,,,,,,40,300
M4/2162B,04/04/2025 00:00:00,05:44:00,22,215,53,45,13,,,,,,,,,,,,,,,40,326
M4/2162B,04/04/2025 00:00:00,05:59:00,23,289,85,61,21,,,,,,,,,,,,,,,39,456
M4/2162B,04/04/2025 00:00:00,06:14:00,24,444,133,68,21,,,,,,,,,,,,,,,39,666
M4/2162B,04/04/2025 00:00:00,06:29:00,25,475,210,104,36,,,,,,,,,,,,,,,30,825
M4/2162B,04/04/2025 00:00:00,06:44:00,26,423,225,81,30,,,,,,,,,,,,,,,11,759
M4/2162B,04/04/2025 00:00:00,06:59:00,27,442,186,120,25,,,,,,,,,,,,,,,11,773
M4/2162B,04/04/2025 00:00:00,07:14:00,28,434,216,78,26,,,,,,,,,,,,,,,11,754
M4/2162B,04/04/2025 00:00:00,07:29:00,29,440,188,80,39,,,,,,,,,,,,,,,11,747
M4/2162B,04/04/2025 00:00:00,07:44:00,30,427,192,91,27,,,,,,,,,,,,,,,10,737
M4/2162B,04/04/2025 00:00:00,07:59:00,31,398,184,92,24,,,,,,,,,,,,,,,10,698
M4/2162B,04/04/2025 00:00:00,08:14:00,32,450,198,86,19,,,,,,,,,,,,,,,10,753
M4/2162B,04/04/2025 00:00:00,08:29:00,33,450,165,87,26,,,,,,,,,,,,,,,11,728
M4/2162B,04/04/2025 00:00:00,08:44:00,34,428,200,63,23,,,,,,,,,,,,,,,10,714
M4/2162B,04/04/2025 00:00:00,08:59:00,35,420,178,86,23,,,,,,,,,,,,,,,10,707
M4/2162B,04/04/2025 00:00:00,09:14:00,36,450,187,68,26,,,,,,,,,,,,,,,10,731
M4/2162B,04/04/2025 00:00:00,09:29:00,37,444,170,73,24,,,,,,,,,,,,,,,10,711
M4/2162B,04/04/2025 00:00:00,09:44:00,38,395,183,73,25,,,,,,,,,,,,,,,9,676
M4/2162B,04/04/2025 00:00:00,09:59:00,39,403,178,73,28,,,,,,,,,,,,,,,10,682
M4/2162B,04/04/2025 00:00:00,10:14:00,40,437,186,59,18,,,,,,,,,,,,,,,11,700
M4/2162B,04/04/2025 00:00:00,10:29:00,41,427,187,58,21,,,,,,,,,,,,,,,10,693
M4/2162B,04/04/2025 00:00:00,10:44:00,42,451,164,52,17,,,,,,,,,,,,,,,11,684
M4/2162B,04/04/2025 00:00:00,10:59:00,43,430,127,51,13,,,,,,,,,,,,,,,31,621
M4/2162B,04/04/2025 00:00:00,11:14:00,44,424,103,33,11,,,,,,,,,,,,,,,38,571
M4/2162B,04/04/2025 00:00:00,11:29:00,45,477,121,43,17,,,,,,,,,,,,,,,38,658
M4/2162B,04/04/2025 00:00:00,11:44:00,46,433,108,46,17,,,,,,,,,,,,,,,39,604
M4/2162B,04/04/2025 00:00:00,11:59:00,47,461,102,40,7,,,,,,,,,,,,,,,39,610
M4/2162B,04/04/2025 00:00:00,12:14:00,48,453,105,38,13,,,,,,,,,,,,,,,39,609
M4/2162B,04/04/2025 00:00:00,12:29:00,49,465,117,39,12,,,,,,,,,,,,,,,39,633
M4/2162B,04/04/2025 00:00:00,12:44:00,50,423,102,30,10,,,,,,,,,,,,,,,40,565
M4/2162B,04/04/2025 00:00:00,12:59:00,51,421,118,25,11,,,,,,,,,,,,,,,39,575
M4/2162B,04/04/2025 00:00:00,13:14:00,52,462,111,34,11,,,,,,,,,,,,,,,39,618
M4/2162B,04/04/2025 00:00:00,13:29:00,53,509,111,34,16,,,,,,,,,,,,,,,39,670
M4/2162B,04/04/2025 00:00:00,13:44:00,54,464,80,39,11,,,,,,,,,,,,,,,39,594
M4/2162B,04/04/2025 00:00:00,13:59:00,55,513,143,45,13,,,,,,,,,,,,,,,38,714
M4/2162B,04/04/2025 00:00:00,14:14:00,56,461,91,19,7,,,,,,,,,,,,,,,39,578
M4/2162B,04/04/2025 00:00:00,14:29:00,57,507,99,28,7,,,,,,,,,,,,,,,39,641
M4/2162B,04/04/2025 00:00:00,14:44:00,58,522,110,29,12,,,,,,,,,,,,,,,39,673
M4/2162B,04/04/2025 00:00:00,14:59:00,59,554,107,22,8,,,,,,,,,,,,,,,39,691
M4/2162B,04/04/2025 00:00:00,15:14:00,60,549,108,17,13,,,,,,,,,,,,,,,39,687
M4/2162B,04/04/2025 00:00:00,15:29:00,61,595,152,23,7,,,,,,,,,,,,,,,38,777
M4/2162B,04/04/2025 00:00:00,15:44:00,62,585,122,33,12,,,,,,,,,,,,,,,38,752
