Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M1/2114A,02/04/2025 00:00:00,00:14:00,0,21,1,0,2,,,,,,,,,,,,,,,53,24
M1/2114A,02/04/2025 00:00:00,00:29:00,1,11,2,0,3,,,,,,,,,,,,,,,53,16
M1/2114A,02/04/2025 00:00:00,00:44:00,2,22,1,1,6,,,,,,,,,,,,,,,51,30
M1/2114A,02/04/2025 00:00:00,00:59:00,3,20,5,0,3,,,,,,,,,,,,,,,50,28
M1/2114A,02/04/2025 00:00:00,01:14:00,4,24,2,0,1,,,,,,,,,,,,,,,49,27
M1/2114A,02/04/2025 00:00:00,01:29:00,5,20,3,1,1,,,,,,,,,,,,,,,53,25
M1/2114A,02/04/2025 00:00:00,01:44:00,6,17,0,1,1,,,,,,,,,,,,,,,47,19
M1/2114A,02/04/2025 00:00:00,01:59:00,7,11,4,0,1,,,,,,,,,,,,,,,53,16
M1/2114A,02/04/2025 00:00:00,02:14:00,8,8,5,4,2,,,,,,,,,,,,,,,47,19
M1/2114A,02/04/2025 00:00:00,02:29:00,9,13,2,0,3,,,,,,,,,,,,,,,51,18
M1/2114A,02/04/2025 00:00:00,02:44:00,10,7,1,2,1,,,,,,,,,,,,,,,54,11
M1/2114A,02/04/2025 00:00:00,02:59:00,11,6,2,3,1,,,,,,,,,,,,,,,49,12
M1/2114A,02/04/2025 00:00:00,03:14:00,12,18,2,1,1,,,,,,,,,,,,,,,50,22
M1/2114A,02/04/2025 00:00:00,03:29:00,13,12,3,3,2,,,,,,,,,,,,,,,52,20
M1/2114A,02/04/2025 00:00:00,03:44:00,14,16,5,0,1,,,,,,,,,,,,,,,52,22
M1/2114A,02/04/2025 00:00:00,03:59:00,15,16,2,0,6,,,,,,,,,,,,,,,50,24
M1/2114A,02/04/2025 00:00:00,04:14:00,16,25,1,0,1,,,,,,,,,,,,,,,51,27
M1/2114A,02/04/2025 00:00:00,04:29:00,17,13,3,0,1,,,,,,,,,,,,,,,54,17
M1/2114A,02/04/2025 00:00:00,04:44:00,18,9,0,0,3,,,,,,,,,,,,,,,48,12
M1/2114A,02/04/2025 00:00:00,04:59:00,19,19,2,3,3,,,,,,,,,,,,,,,51,27
M1/2114A,02/04/2025 00:00:00,05:14:00,20,24,1,1,1,,,,,,,,,,,,,,,53,27
M1/2114A,02/04/2025 00:00:00,05:29:00,21,19,3,0,2,,,,,,,,,,,,,,,54,24
M1/2114A,02/04/2025 00:00:00,05:44:00,22,24,2,4,1,,,,,,,,,,,,,,,52,31
M1/2114A,02/04/2025 00:00:00,05:59:00,23,19,3,1,4,,,,,,,,,,,,,,,49,27
M1/2114A,02/04/2025 00:00:00,06:14:00,24,19,2,1,4,,,,,,,,,,,,,,,53,26
M1/2114A,02/04/2025 00:00:00,06:29:00,25,29,2,1,2,,,,,,,,,,,,,,,54,34
M1/2114A,02/04/2025 00:00:00,06:44:00,26,38,0,3,3,,,,,,,,,,,,,,,54,44
M1/2114A,02/04/2025 00:00:00,06:59:00,27,35,5,1,5,,,,,,,,,,,,,,,53,46
M1/2114A,02/04/2025 00:00:00,07:14:00,28,48,6,1,3,,,,,,,,,,,,,,,53,58
M1/2114A,02/04/2025 00:00:00,07:29:00,29,59,11,3,4,,,,,,,,,,,,,,,52,77
M1/2114A,02/04/2025 00:00:00,07:44:00,30,69,7,1,6,,,,,,,,,,,,,,,55,83
M1/2114A,02/04/2025 00:00:00,07:59:00,31,67,5,3,3,,,,,,,,,,,,,,,56,78
M1/2114A,02/04/2025 00:00:00,08:14:00,32,59,11,5,4,,,,,,,,,,,,,,,54,79
M1/2114A,02/04/2025 00:00:00,08:29:00,33,64,12,3,6,,,,,,,,,,,,,,,56,86
M1/2114A,02/04/2025 00:00:00,08:44:00,34,67,4,8,4,,,,,,,,,,,,,,,56,83
M1/2114A,02/04/2025 00:00:00,08:59:00,35,65,6,5,5,,,,,,,,,,,,,,,52,83
M1/2114A,02/04/2025 00:00:00,09:14:00,36,50,8,9,4,,,,,,,,,,,,,,,52,71
M1/2114A,02/04/2025 00:00:00,09:29:00,37,53,6,3,8,,,,,,,,,,,,,,,55,70
M1/2114A,02/04/2025 00:00:00,09:44:00,38,42,11,8,6,,,,,,,,,,,,,,,53,67
M1/2114A,02/04/2025 00:00:00,09:59:00,39,44,11,5,4,,,,,,,,,,,,,,,53,64
M1/2114A,02/04/2025 00:00:00,10:14:00,40,38,12,6,8,,,,,,,,,,,,,,,52,64
M1/2114A,02/04/2025 00:00:00,10:29:00,41,53,7,7,5,,,,,,,,,,,,,,,54,72
M1/2114A,02/04/2025 00:00:00,10:44:00,42,62,12,9,5,,,,,,,,,,,,,,,52,88
M1/2114A,02/04/2025 00:00:00,10:59:00,43,44,11,4,9,,,,,,,,,,,,,,,53,68
M1/2114A,02/04/2025 00:00:00,11:14:00,44,47,12,8,3,,,,,,,,,,,,,,,52,70
M1/2114A,02/04/2025 00:00:00,11:29:00,45,65,24,10,6,,,,,,,,,,,,,,,51,105
M1/2114A,02/04/2025 00:00:00,11:44:00,46,71,21,9,4,,,,,,,,,,,,,,,51,105
M1/2114A,02/04/2025 00:00:00,11:59:00,47,70,15,13,6,,,,,,,,,,,,,,,52,104
M1/2114A,02/04/2025 00:00:00,12:14:00,48,69,8,8,3,,,,,,,,,,,,,,,52,88
M1/2114A,02/04/2025 00:00:00,12:29:00,49,73,18,8,3,,,,,,,,,,,,,,,52,102
M1/2114A,02/04/2025 00:00:00,12:44:00,50,54,14,7,8,,,,,,,,,,,,,,,53,83
M1/2114A,02/04/2025 00:00:00,12:59:00,51,82,18,9,13,,,,,,,,,,,,,,,52,122
M1/2114A,02/04/2025 00:00:00,13:14:00,52,105,19,10,8,,,,,,,,,,,,,,,53,141
M1/2114A,02/04/2025 00:00:00,13:29:00,53,81,29,9,7,,,,,,,,,,,,,,,54,126
M1/2114A,02/04/2025 00:00:00,13:44:00,54,74,20,11,8,,,,,,,,,,,,,,,53,113
M1/2114A,02/04/2025 00:00:00,13:59:00,55,119,28,7,2,,,,,,,,,,,,,,,53,156
M1/2114A,02/04/2025 00:00:00,14:14:00,56,96,24,4,7,,,,,,,,,,,,,,,53,131
M1/2114A,02/04/2025 00:00:00,14:29:00,57,117,20,9,3,,,,,,,,,,,,,,,54,149
M1/2114A,02/04/2025 00:00:00,14:44:00,58,96,28,10,6,,,,,,,,,,,,,,,54,140
M1/2114A,02/04/2025 00:00:00,14:59:00,59,128,33,16,8,,,,,,,,,,,,,,,54,184
M1/2114A,02/04/2025 00:00:00,15:14:00,60,146,27,10,4,,,,,,,,,,,,,,,53,187
M1/2114A,02/04/2025 00:00:00,15:29:00,61,151,40,16,7,,,,,,,,,,,,,,,53,214
M1/2114A,02/04/2025 00:00:00,15:44:00,62,152,28,15,11,,,,,,,,,,,,,,,54,206
M1/2114A,02/04/2025 00:00:00,15:59:00,63,167,38,14,6,,,,,,,,,,,,,,,52,225
M1/2114A,02/04/2025 00:00:00,16:14:00,64,183,36,4,6,,,,,,,,,,,,,,,53,229
M1/2114A,02/04/2025 00:00:00,16:29:00,65,198,38,11,12,,,,,,,,,,,,,,,55,258
M1/2114A,02/04/2025 00:00:00,16:44:00,66,201,28,12,7,,,,,,,,,,,,,,,54,248
M1/2114A,02/04/2025 00:00:00,16:59:00,67,194,40,11,8,,,,,,,,,,,,,,,52,253
M1/2114A,02/04/2025 00:00:00,17:14:00,68,201,31,5,11,,,,,,,,,,,,,,,55,248
M1/2114A,02/04/2025 00:00:00,17:29:00,69,190,24,4,6,,,,,,,,,,,,,,,54,224
M1/2114A,02/04/2025 00:00:00,17:44:00,70,200,37,5,5,,,,,,,,,,,,,,,56,247
M1/2114A,02/04/2025 00:00:00,17:59:00,71,197,25,6,6,,,,,,,,,,,,,,,54,235
M1/2114A,02/04/2025 00:00:00,18:14:00,72,151,15,1,3,,,,,,,,,,,,,,,55,170
M1/2114A,02/04/2025 00:00:00,18:29:00,73,136,20,0,9,,,,,,,,,,,,,,,54,165
M1/2114A,02/04/2025 00:00:00,18:44:00,74,128,13,1,6,,,,,,,,,,,,,,,55,148
M1/2114A,02/04/2025 00:00:00,18:59:00,75,134,12,5,5,,,,,,,,,,,,,,,54,156
M1/2114A,02/04/2025 00:00:00,19:14:00,76,119,11,1,4,,,,,,,,,,,,,,,55,135
M1/2114A,02/04/2025 00:00:00,19:29:00,77,98,10,1,2,,,,,,,,,,,,,,,53,110
M1/2114A,02/04/2025 00:00:00,19:44:00,78,79,12,2,6,,,,,,,,,,,,,,,55,99
M1/2114A,02/04/2025 00:00:00,19:59:00,79,66,8,0,7,,,,,,,,,,,,,,,54,81
M1/2114A,02/04/2025 00:00:00,20:14:00,80,83,3,0,5,,,,,,,,,,,,,,,54,91
M1/2114A,02/04/2025 00:00:00,20:29:00,81,60,8,2,3,,,,,,,,,,,,,,,54,73
M1/2114A,02/04/2025 00:00:00,20:44:00,82,59,4,3,4,,,,,,,,,,,,,,,52,71
M1/2114A,02/04/2025 00:00:00,20:59:00,83,57,8,1,5,,,,,,,,,,,,,,,52,71
M1/2114A,02/04/2025 00:00:00,21:14:00,84,62,3,2,4,,,,,,,,,,,,,,,56,71
M1/2114A,02/04/2025 00:00:00,21:29:00,85,51,5,0,3,,,,,,,,,,,,,,,54,59
M1/2114A,02/04/2025 00:00:00,21:44:00,86,47,5,3,1,,,,,,,,,,,,,,,55,56
M1/2114A,02/04/2025 00:00:00,21:59:00,87,47,4,5,3,,,,,,,,,,,,,,,52,59
M1/2114A,02/04/2025 00:00:00,22:14:00,88,49,10,1,5,,,,,,,,,,,,,,,50,65
M1/2114A,02/04/2025 00:00:00,22:29:00,89,44,6,3,2,,,,,,,,,,,,,,,53,55
M1/2114A,02/04/2025 00:00:00,22:44:00,90,58,4,5,5,,,,,,,,,,,,,,,51,72
M1/2114A,02/04/2025 00:00:00,22:59:00,91,63,10,1,4,,,,,,,,,,,,,,,52,78
M1/2114A,02/04/2025 00:00:00,23:14:00,92,59,3,0,1,,,,,,,,,,,,,,,53,63
M1/2114A,02/04/2025 00:00:00,23:29:00,93,33,2,1,3,,,,,,,,,,,,,,,54,39
M1/2114A,02/04/2025 00:00:00,23:44:00,94,29,2,1,1,,,,,,,,,,,,,,,54,33
M1/2114A,02/04/2025 00:00:00,23:59:00,95,33,3,1,6,,,,,,,,,,,,,,,51,43
M1/2114A,03/04/2025 00:00:00,00:14:00,0,30,1,0,1,,,,,,,,,,,,,,,53,32
M1/2114A,03/04/2025 00:00:00,00:29:00,1,15,6,1,2,,,,,,,,,,,,,,,50,24
M1/2114A,03/04/2025 00:00:00,00:44:00,2,15,0,2,6,,,,,,,,,,,,,,,47,23
M1/2114A,03/04/2025 00:00:00,00:59:00,3,25,4,2,5,,,,,,,,,,,,,,,53,36
M1/2114A,03/04/2025 00:00:00,01:14:00,4,14,2,2,2,,,,,,,,,,,,,,,48,20
M1/2114A,03/04/2025 00:00:00,01:29:00,5,13,3,0,2,,,,,,,,,,,,,,,52,18
M1/2114A,03/04/2025 00:00:00,01:44:00,6,10,2,1,1,,,,,,,,,,,,,,,50,14
M1/2114A,03/04/2025 00:00:00,01:59:00,7,13,3,0,1,,,,,,,,,,,,,,,50,17
M1/2114A,03/04/2025 00:00:00,02:14:00,8,10,1,2,2,,,,,,,,,,,,,,,49,15
M1/2114A,03/04/2025 00:00:00,02:29:00,9,18,0,1,3,,,,,,,,,,,,,,,55,22
M1/2114A,03/04/2025 00:00:00,02:44:00,10,11,1,1,2,,,,,,,,,,,,,,,50,15
M1/2114A,03/04/2025 00:00:00,02:59:00,11,9,3,2,2,,,,,,,,,,,,,,,47,16
M1/2114A,03/04/2025 00:00:00,03:14:00,12,15,0,2,3,,,,,,,,,,,,,,,50,20
M1/2114A,03/04/2025 00:00:00,03:29:00,13,10,2,1,1,,,,,,,,,,,,,,,51,14
M1/2114A,03/04/2025 00:00:00,03:44:00,14,22,0,0,2,,,,,,,,,,,,,,,52,24
M1/2114A,03/04/2025 00:00:00,03:59:00,15,13,3,0,4,,,,,,,,,,,,,,,52,20
M1/2114A,03/04/2025 00:00:00,04:14:00,16,18,3,0,2,,,,,,,,,,,,,,,50,23
M1/2114A,03/04/2025 00:00:00,04:29:00,17,16,4,3,2,,,,,,,,,,,,,,,51,25
M1/2114A,03/04/2025 00:00:00,04:44:00,18,21,5,1,3,,,,,,,,,,,,,,,50,30
M1/2114A,03/04/2025 00:00:00,04:59:00,19,8,0,1,2,,,,,,,,,,,,,,,51,11
M1/2114A,03/04/2025 00:00:00,05:14:00,20,7,4,2,3,,,,,,,,,,,,,,,50,16
M1/2114A,03/04/2025 00:00:00,05:29:00,21,16,3,2,1,,,,,,,,,,,,,,,54,22
M1/2114A,03/04/2025 00:00:00,05:44:00,22,18,2,1,1,,,,,,,,,,,,,,,54,22
M1/2114A,03/04/2025 00:00:00,05:59:00,23,24,1,1,5,,,,,,,,,,,,,,,54,31
M1/2114A,03/04/2025 00:00:00,06:14:00,24,17,2,0,4,,,,,,,,,,,,,,,51,23
M1/2114A,03/04/2025 00:00:00,06:29:00,25,30,3,4,3,,,,,,,,,,,,,,,53,40
M1/2114A,03/04/2025 00:00:00,06:44:00,26,32,3,4,2,,,,,,,,,,,,,,,54,41
M1/2114A,03/04/2025 00:00:00,06:59:00,27,37,3,4,5,,,,,,,,,,,,,,,52,49
M1/2114A,03/04/2025 00:00:00,07:14:00,28,50,4,0,2,,,,,,,,,,,,,,,57,57
M1/2114A,03/04/2025 00:00:00,07:29:00,29,64,9,3,4,,,,,,,,,,,,,,,53,80
M1/2114A,03/04/2025 00:00:00,07:44:00,30,55,4,4,7,,,,,,,,,,,,,,,52,70
M1/2114A,03/04/2025 00:00:00,07:59:00,31,51,4,6,3,,,,,,,,,,,,,,,54,64
M1/2114A,03/04/2025 00:00:00,08:14:00,32,58,1,3,4,,,,,,,,,,,,,,,55,66
M1/2114A,03/04/2025 00:00:00,08:29:00,33,60,4,5,4,,,,,,,,,,,,,,,54,73
M1/2114A,03/04/2025 00:00:00,08:44:00,34,53,12,6,7,,,,,,,,,,,,,,,54,78
M1/2114A,03/04/2025 00:00:00,08:59:00,35,58,9,12,6,,,,,,,,,,,,,,,54,85
M1/2114A,03/04/2025 00:00:00,09:14:00,36,51,6,4,1,,,,,,,,,,,,,,,54,63
M1/2114A,03/04/2025 00:00:00,09:29:00,37,48,9,6,5,,,,,,,,,,,,,,,52,69
M1/2114A,03/04/2025 00:00:00,09:44:00,38,46,9,7,6,,,,,,,,,,,,,,,51,68
M1/2114A,03/04/2025 00:00:00,09:59:00,39,44,12,6,8,,,,,,,,,,,,,,,52,70
M1/2114A,03/04/2025 00:00:00,10:14:00,40,49,12,6,6,,,,,,,,,,,,,,,49,73
M1/2114A,03/04/2025 00:00:00,10:29:00,41,63,10,6,5,,,,,,,,,,,,,,,52,84
M1/2114A,03/04/2025 00:00:00,10:44:00,42,54,12,9,6,,,,,,,,,,,,,,,50,81
M1/2114A,03/04/2025 00:00:00,10:59:00,43,60,8,10,6,,,,,,,,,,,,,,,52,84
M1/2114A,03/04/2025 00:00:00,11:14:00,44,64,14,7,3,,,,,,,,,,,,,,,52,88
M1/2114A,03/04/2025 00:00:00,11:29:00,45,61,12,9,8,,,,,,,,,,,,,,,53,90
M1/2114A,03/04/2025 00:00:00,11:44:00,46,69,9,9,3,,,,,,,,,,,,,,,53,90
M1/2114A,03/04/2025 00:00:00,11:59:00,47,57,15,6,5,,,,,,,,,,,,,,,52,83
M1/2114A,03/04/2025 00:00:00,12:14:00,48,66,15,14,4,,,,,,,,,,,,,,,54,99
M1/2114A,03/04/2025 00:00:00,12:29:00,49,84,11,10,6,,,,,,,,,,,,,,,53,110
M1/2114A,03/04/2025 00:00:00,12:44:00,50,74,25,12,7,,,,,,,,,,,,,,,53,118
M1/2114A,03/04/2025 00:00:00,12:59:00,51,71,13,13,6,,,,,,,,,,,,,,,54,103
M1/2114A,03/04/2025 00:00:00,13:14:00,52,103,23,9,9,,,,,,,,,,,,,,,52,144
M1/2114A,03/04/2025 00:00:00,13:29:00,53,84,27,13,4,,,,,,,,,,,,,,,51,128
M1/2114A,03/04/2025 00:00:00,13:44:00,54,94,24,9,9,,,,,,,,,,,,,,,52,135
M1/2114A,03/04/2025 00:00:00,13:59:00,55,97,27,14,1,,,,,,,,,,,,,,,53,139
M1/2114A,03/04/2025 00:00:00,14:14:00,56,105,29,8,8,,,,,,,,,,,,,,,53,149
M1/2114A,03/04/2025 00:00:00,14:29:00,57,114,19,8,6,,,,,,,,,,,,,,,53,147
M1/2114A,03/04/2025 00:00:00,14:44:00,58,125,20,14,5,,,,,,,,,,,,,,,53,164
M1/2114A,03/04/2025 00:00:00,14:59:00,59,136,25,8,2,,,,,,,,,,,,,,,54,171
M1/2114A,03/04/2025 00:00:00,15:14:00,60,111,22,14,5,,,,,,,,,,,,,,,54,152
M1/2114A,03/04/2025 00:00:00,15:29:00,61,149,35,8,8,,,,,,,,,,,,,,,54,199
M1/2114A,03/04/2025 00:00:00,15:44:00,62,159,35,19,5,,,,,,,,,,,,,,,52,218
M1/2114A,03/04/2025 00:00:00,15:59:00,63,194,33,12,9,,,,,,,,,,,,,,,53,248
M1/2114A,03/04/2025 00:00:00,16:14:00,64,191,33,5,9,,,,,,,,,,,,,,,54,238
M1/2114A,03/04/2025 00:00:00,16:29:00,65,167,38,4,3,,,,,,,,,,,,,,,52,212
M1/2114A,03/04/2025 00:00:00,16:44:00,66,174,33,8,7,,,,,,,,,,,,,,,53,222
M1/2114A,03/04/2025 00:00:00,16:59:00,67,167,47,10,5,,,,,,,,,,,,,,,53,229
M1/2114A,03/04/2025 00:00:00,17:14:00,68,198,39,8,9,,,,,,,,,,,,,,,55,254
M1/2114A,03/04/2025 00:00:00,17:29:00,69,178,35,5,9,,,,,,,,,,,,,,,52,227
M1/2114A,03/04/2025 00:00:00,17:44:00,70,196,29,1,4,,,,,,,,,,,,,,,54,230
M1/2114A,03/04/2025 00:00:00,17:59:00,71,113,20,5,2,,,,,,,,,,,,,,,53,140
M1/2114A,03/04/2025 00:00:00,18:14:00,72,184,21,5,8,,,,,,,,,,,,,,,52,218
M1/2114A,03/04/2025 00:00:00,18:29:00,73,183,17,9,13,,,,,,,,,,,,,,,53,222
M1/2114A,03/04/2025 00:00:00,18:44:00,74,166,13,4,6,,,,,,,,,,,,,,,55,189
M1/2114A,03/04/2025 00:00:00,18:59:00,75,123,16,6,6,,,,,,,,,,,,,,,53,151
M1/2114A,03/04/2025 00:00:00,19:14:00,76,113,7,2,5,,,,,,,,,,,,,,,55,127
M1/2114A,03/04/2025 00:00:00,19:29:00,77,90,12,3,3,,,,,,,,,,,,,,,56,108
M1/2114A,03/04/2025 00:00:00,19:44:00,78,85,12,2,3,,,,,,,,,,,,,,,54,102
M1/2114A,03/04/2025 00:00:00,19:59:00,79,65,10,1,9,,,,,,,,,,,,,,,53,85
M1/2114A,03/04/2025 00:00:00,20:14:00,80,65,8,0,5,,,,,,,,,,,,,,,53,78
M1/2114A,03/04/2025 00:00:00,20:29:00,81,94,6,0,7,,,,,,,,,,,,,,,52,107
M1/2114A,03/04/2025 00:00:00,20:44:00,82,71,9,1,1,,,,,,,,,,,,,,,51,81
M1/2114A,03/04/2025 00:00:00,20:59:00,83,67,6,2,5,,,,,,,,,,,,,,,51,80
M1/2114A,03/04/2025 00:00:00,21:14:00,84,67,7,1,6,,,,,,,,,,,,,,,53,81
M1/2114A,03/04/2025 00:00:00,21:29:00,85,56,6,1,3,,,,,,,,,,,,,,,53,66
M1/2114A,03/04/2025 00:00:00,21:44:00,86,55,7,2,2,,,,,,,,,,,,,,,50,66
M1/2114A,03/04/2025 00:00:00,21:59:00,87,55,9,4,6,,,,,,,,,,,,,,,54,74
M1/2114A,03/04/2025 00:00:00,22:14:00,88,62,6,1,2,,,,,,,,,,,,,,,53,71
M1/2114A,03/04/2025 00:00:00,22:29:00,89,53,2,2,4,,,,,,,,,,,,,,,54,61
M1/2114A,03/04/2025 00:00:00,22:44:00,90,52,8,2,2,,,,,,,,,,,,,,,55,64
M1/2114A,03/04/2025 00:00:00,22:59:00,91,65,3,4,3,,,,,,,,,,,,,,,54,75
M1/2114A,03/04/2025 00:00:00,23:14:00,92,69,2,0,2,,,,,,,,,,,,,,,53,73
M1/2114A,03/04/2025 00:00:00,23:29:00,93,59,4,2,3,,,,,,,,,,,,,,,53,68
M1/2114A,03/04/2025 00:00:00,23:44:00,94,43,3,1,1,,,,,,,,,,,,,,,51,48
M1/2114A,03/04/2025 00:00:00,23:59:00,95,37,5,1,4,,,,,,,,,,,,,,,51,47
M1/2114A,04/04/2025 00:00:00,00:14:00,0,29,3,3,3,,,,,,,,,,,,,,,50,38
M1/2114A,04/04/2025 00:00:00,00:29:00,1,22,3,2,5,,,,,,,,,,,,,,,50,32
M1/2114A,04/04/2025 00:00:00,00:44:00,2,36,4,1,1,,,,,,,,,,,,,,,53,42
M1/2114A,04/04/2025 00:00:00,00:59:00,3,18,0,2,5,,,,,,,,,,,,,,,50,25
M1/2114A,04/04/2025 00:00:00,01:14:00,4,22,2,0,1,,,,,,,,,,,,,,,51,25
M1/2114A,04/04/2025 00:00:00,01:29:00,5,22,1,1,2,,,,,,,,,,,,,,,53,26
M1/2114A,04/04/2025 00:00:00,01:44:00,6,25,4,1,3,,,,,,,,,,,,,,,53,33
M1/2114A,04/04/2025 00:00:00,01:59:00,7,10,0,3,3,,,,,,,,,,,,,,,53,16
M1/2114A,04/04/2025 00:00:00,02:14:00,8,12,1,2,0,,,,,,,,,,,,,,,46,15
M1/2114A,04/04/2025 00:00:00,02:29:00,9,12,3,1,3,,,,,,,,,,,,,,,49,19
M1/2114A,04/04/2025 00:00:00,02:44:00,10,8,1,2,0,,,,,,,,,,,,,,,54,11
M1/2114A,04/04/2025 00:00:00,02:59:00,11,13,0,0,2,,,,,,,,,,,,,,,52,15
M1/2114A,04/04/2025 00:00:00,03:14:00,12,14,3,2,3,,,,,,,,,,,,,,,50,22
M1/2114A,04/04/2025 00:00:00,03:29:00,13,21,4,3,3,,,,,,,,,,,,,,,52,31
M1/2114A,04/04/2025 00:00:00,03:44:00,14,24,1,1,3,,,,,,,,,,,,,,,50,29
M1/2114A,04/04/2025 00:00:00,03:59:00,15,21,1,1,2,,,,,,,,,,,,,,,51,25
M1/2114A,04/04/2025 00:00:00,04:14:00,16,19,1,0,3,,,,,,,,,,,,,,,50,23
M1/2114A,04/04/2025 00:00:00,04:29:00,17,23,0,0,1,,,,,,,,,,,,,,,54,24
M1/2114A,04/04/2025 00:00:00,04:44:00,18,15,3,1,4,,,,,,,,,,,,,,,50,23
M1/2114A,04/04/2025 00:00:00,04:59:00,19,19,1,1,2,,,,,,,,,,,,,,,52,23
M1/2114A,04/04/2025 00:00:00,05:14:00,20,19,2,1,2,,,,,,,,,,,,,,,50,24
M1/2114A,04/04/2025 00:00:00,05:29:00,21,14,4,3,2,,,,,,,,,,,,,,,50,23
M1/2114A,04/04/2025 00:00:00,05:44:00,22,19,3,3,0,,,,,,,,,,,,,,,56,25
M1/2114A,04/04/2025 00:00:00,05:59:00,23,22,1,3,5,,,,,,,,,,,,,,,52,31
M1/2114A,04/04/2025 00:00:00,06:14:00,24,18,2,1,4,,,,,,,,,,,,,,,53,25
M1/2114A,04/04/2025 00:00:00,06:29:00,25,32,3,0,3,,,,,,,,,,,,,,,53,38
M1/2114A,04/04/2025 00:00:00,06:44:00,26,41,0,2,3,,,,,,,,,,,,,,,55,46
M1/2114A,04/04/2025 00:00:00,06:59:00,27,39,7,3,6,,,,,,,,,,,,,,,51,55
M1/2114A,04/04/2025 00:00:00,07:14:00,28,33,5,1,1,,,,,,,,,,,,,,,58,40
M1/2114A,04/04/2025 00:00:00,07:29:00,29,48,12,2,5,,,,,,,,,,,,,,,53,67
M1/2114A,04/04/2025 00:00:00,07:44:00,30,51,6,3,4,,,,,,,,,,,,,,,54,64
M1/2114A,04/04/2025 00:00:00,07:59:00,31,40,10,1,4,,,,,,,,,,,,,,,53,55
M1/2114A,04/04/2025 00:00:00,08:14:00,32,50,0,6,3,,,,,,,,,,,,,,,54,59
M1/2114A,04/04/2025 00:00:00,08:29:00,33,66,8,7,4,,,,,,,,,,,,,,,53,85
M1/2114A,04/04/2025 00:00:00,08:44:00,34,49,13,3,3,,,,,,,,,,,,,,,53,68
M1/2114A,04/04/2025 00:00:00,08:59:00,35,49,15,9,7,,,,,,,,,,,,,,,52,80
M1/2114A,04/04/2025 00:00:00,09:14:00,36,55,16,9,3,,,,,,,,,,,,,,,54,83
M1/2114A,04/04/2025 00:00:00,09:29:00,37,54,17,9,3,,,,,,,,,,,,,,,51,83
M1/2114A,04/04/2025 00:00:00,09:44:00,38,53,18,12,8,,,,,,,,,,,,,,,50,91
M1/2114A,04/04/2025 00:00:00,09:59:00,39,48,10,12,11,,,,,,,,,,,,,,,52,81
M1/2114A,04/04/2025 00:00:00,10:14:00,40,54,8,6,6,,,,,,,,,,,,,,,53,74
M1/2114A,04/04/2025 00:00:00,10:29:00,41,69,15,13,9,,,,,,,,,,,,,,,53,106
M1/2114A,04/04/2025 00:00:00,10:44:00,42,53,14,3,4,,,,,,,,,,,,,,,52,74
M1/2114A,04/04/2025 00:00:00,10:59:00,43,65,18,5,12,,,,,,,,,,,,,,,52,100
M1/2114A,04/04/2025 00:00:00,11:14:00,44,67,18,13,5,,,,,,,,,,,,,,,52,103
M1/2114A,04/04/2025 00:00:00,11:29:00,45,72,22,14,7,,,,,,,,,,,,,,,51,115
M1/2114A,04/04/2025 00:00:00,11:44:00,46,79,14,9,6,,,,,,,,,,,,,,,53,108
M1/2114A,04/04/2025 00:00:00,11:59:00,47,88,23,7,6,,,,,,,,,,,,,,,52,124
M1/2114A,04/04/2025 00:00:00,12:14:00,48,78,26,14,5,,,,,,,,,,,,,,,53,123
M1/2114A,04/04/2025 00:00:00,12:29:00,49,103,25,11,5,,,,,,,,,,,,,,,53,144
M1/2114A,04/04/2025 00:00:00,12:44:00,50,110,19,3,8,,,,,,,,,,,,,,,53,140
M1/2114A,04/04/2025 00:00:00,12:59:00,51,75,14,11,8,,,,,,,,,,,,,,,54,107
M1/2114A,04/04/2025 00:00:00,13:14:00,52,84,19,13,7,,,,,,,,,,,,,,,53,123
M1/2114A,04/04/2025 00:00:00,13:29:00,53,119,20,10,1,,,,,,,,,,,,,,,53,150
M1/2114A,04/04/2025 00:00:00,13:44:00,54,151,28,12,7,,,,,,,,,,,,,,,53,198
M1/2114A,04/04/2025 00:00:00,13:59:00,55,127,28,9,8,,,,,,,,,,,,,,,53,172
M1/2114A,04/04/2025 00:00:00,14:14:00,56,106,22,9,8,,,,,,,,,,,,,,,53,145
M1/2114A,04/04/2025 00:00:00,14:29:00,57,107,22,10,6,,,,,,,,,,,,,,,54,145
M1/2114A,04/04/2025 00:00:00,14:44:00,58,114,33,9,6,,,,,,,,,,,,,,,55,162
M1/2114A,04/04/2025 00:00:00,14:59:00,59,149,25,10,4,,,,,,,,,,,,,,,52,188
M1/2114A,04/04/2025 00:00:00,15:14:00,60,158,22,12,7,,,,,,,,,,,,,,,54,199
M1/2114A,04/04/2025 00:00:00,15:29:00,61,184,40,11,5,,,,,,,,,,,,,,,52,240
M1/2114A,04/04/2025 00:00:00,15:44:00,62,173,32,12,9,,,,,,,,,,,,,,,53,226
