Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M4/2156B,02/04/2025 00:00:00,00:14:00,0,83,6,2,7,,,,,,,,,,,,,,,37,98
M4/2156B,02/04/2025 00:00:00,00:29:00,1,80,7,3,0,,,,,,,,,,,,,,,37,90
M4/2156B,02/04/2025 00:00:00,00:44:00,2,83,5,3,4,,,,,,,,,,,,,,,36,95
M4/2156B,02/04/2025 00:00:00,00:59:00,3,55,5,4,3,,,,,,,,,,,,,,,36,67
M4/2156B,02/04/2025 00:00:00,01:14:00,4,53,5,8,4,,,,,,,,,,,,,,,36,70
M4/2156B,02/04/2025 00:00:00,01:29:00,5,38,5,1,5,,,,,,,,,,,,,,,35,49
M4/2156B,02/04/2025 00:00:00,01:44:00,6,37,7,3,4,,,,,,,,,,,,,,,36,51
M4/2156B,02/04/2025 00:00:00,01:59:00,7,31,8,3,7,,,,,,,,,,,,,,,36,49
M4/2156B,02/04/2025 00:00:00,02:14:00,8,33,12,2,3,,,,,,,,,,,,,,,36,50
M4/2156B,02/04/2025 00:00:00,02:29:00,9,32,6,2,4,,,,,,,,,,,,,,,35,44
M4/2156B,02/04/2025 00:00:00,02:44:00,10,45,2,3,3,,,,,,,,,,,,,,,36,53
M4/2156B,02/04/2025 00:00:00,02:59:00,11,36,4,7,4,,,,,,,,,,,,,,,35,51
M4/2156B,02/04/2025 00:00:00,03:14:00,12,31,9,2,2,,,,,,,,,,,,,,,38,44
M4/2156B,02/04/2025 00:00:00,03:29:00,13,38,7,9,6,,,,,,,,,,,,,,,37,60
M4/2156B,02/04/2025 00:00:00,03:44:00,14,41,7,7,2,,,,,,,,,,,,,,,37,57
M4/2156B,02/04/2025 00:00:00,03:59:00,15,53,7,6,4,,,,,,,,,,,,,,,36,70
M4/2156B,02/04/2025 00:00:00,04:14:00,16,76,5,12,6,,,,,,,,,,,,,,,36,99
M4/2156B,02/04/2025 00:00:00,04:29:00,17,75,17,18,4,,,,,,,,,,,,,,,37,114
M4/2156B,02/04/2025 00:00:00,04:44:00,18,124,16,19,4,,,,,,,,,,,,,,,35,163
M4/2156B,02/04/2025 00:00:00,04:59:00,19,140,9,25,7,,,,,,,,,,,,,,,35,181
M4/2156B,02/04/2025 00:00:00,05:14:00,20,163,12,25,6,,,,,,,,,,,,,,,35,206
M4/2156B,02/04/2025 00:00:00,05:29:00,21,225,27,28,11,,,,,,,,,,,,,,,34,291
M4/2156B,02/04/2025 00:00:00,05:44:00,22,290,18,29,9,,,,,,,,,,,,,,,34,346
M4/2156B,02/04/2025 00:00:00,05:59:00,23,410,30,33,12,,,,,,,,,,,,,,,33,485
M4/2156B,02/04/2025 00:00:00,06:14:00,24,592,41,43,14,,,,,,,,,,,,,,,31,690
M4/2156B,02/04/2025 00:00:00,06:29:00,25,700,38,52,16,,,,,,,,,,,,,,,25,806
M4/2156B,02/04/2025 00:00:00,06:44:00,26,597,60,43,14,,,,,,,,,,,,,,,21,714
M4/2156B,02/04/2025 00:00:00,06:59:00,27,644,47,43,13,,,,,,,,,,,,,,,21,747
M4/2156B,02/04/2025 00:00:00,07:14:00,28,501,47,41,18,,,,,,,,,,,,,,,15,607
M4/2156B,02/04/2025 00:00:00,07:29:00,29,543,40,44,15,,,,,,,,,,,,,,,16,642
M4/2156B,02/04/2025 00:00:00,07:44:00,30,593,38,49,17,,,,,,,,,,,,,,,19,697
M4/2156B,02/04/2025 00:00:00,07:59:00,31,572,47,42,17,,,,,,,,,,,,,,,18,678
M4/2156B,02/04/2025 00:00:00,08:14:00,32,612,39,32,18,,,,,,,,,,,,,,,20,701
M4/2156B,02/04/2025 00:00:00,08:29:00,33,654,39,36,8,,,,,,,,,,,,,,,21,737
M4/2156B,02/04/2025 00:00:00,08:44:00,34,636,33,35,19,,,,,,,,,,,,,,,20,723
M4/2156B,02/04/2025 00:00:00,08:59:00,35,671,41,32,7,,,,,,,,,,,,,,,22,751
M4/2156B,02/04/2025 00:00:00,09:14:00,36,635,50,35,12,,,,,,,,,,,,,,,19,732
M4/2156B,02/04/2025 00:00:00,09:29:00,37,627,36,46,10,,,,,,,,,,,,,,,20,719
M4/2156B,02/04/2025 00:00:00,09:44:00,38,650,48,30,12,,,,,,,,,,,,,,,25,740
M4/2156B,02/04/2025 00:00:00,09:59:00,39,619,32,30,18,,,,,,,,,,,,,,,24,699
M4/2156B,02/04/2025 00:00:00,10:14:00,40,611,32,34,18,,,,,,,,,,,,,,,22,695
M4/2156B,02/04/2025 00:00:00,10:29:00,41,576,36,47,8,,,,,,,,,,,,,,,24,667
M4/2156B,02/04/2025 00:00:00,10:44:00,42,597,29,31,20,,,,,,,,,,,,,,,23,677
M4/2156B,02/04/2025 00:00:00,10:59:00,43,536,38,26,14,,,,,,,,,,,,,,,29,614
M4/2156B,02/04/2025 00:00:00,11:14:00,44,561,37,27,6,,,,,,,,,,,,,,,32,631
M4/2156B,02/04/2025 00:00:00,11:29:00,45,553,22,27,14,,,,,,,,,,,,,,,31,616
M4/2156B,02/04/2025 00:00:00,11:44:00,46,579,31,33,15,,,,,,,,,,,,,,,30,658
M4/2156B,02/04/2025 00:00:00,11:59:00,47,621,31,29,12,,,,,,,,,,,,,,,29,693
M4/2156B,02/04/2025 00:00:00,12:14:00,48,560,31,20,12,,,,,,,,,,,,,,,32,623
M4/2156B,02/04/2025 00:00:00,12:29:00,49,548,34,31,8,,,,,,,,,,,,,,,31,621
M4/2156B,02/04/2025 00:00:00,12:44:00,50,572,31,32,7,,,,,,,,,,,,,,,31,642
M4/2156B,02/04/2025 00:00:00,12:59:00,51,533,36,36,7,,,,,,,,,,,,,,,31,612
M4/2156B,02/04/2025 00:00:00,13:14:00,52,555,28,23,21,,,,,,,,,,,,,,,32,627
M4/2156B,02/04/2025 00:00:00,13:29:00,53,530,26,25,6,,,,,,,,,,,,,,,32,587
M4/2156B,02/04/2025 00:00:00,13:44:00,54,558,34,17,14,,,,,,,,,,,,,,,32,623
M4/2156B,02/04/2025 00:00:00,13:59:00,55,527,28,22,10,,,,,,,,,,,,,,,32,587
M4/2156B,02/04/2025 00:00:00,14:14:00,56,483,24,20,9,,,,,,,,,,,,,,,33,536
M4/2156B,02/04/2025 00:00:00,14:29:00,57,511,30,18,6,,,,,,,,,,,,,,,33,565
M4/2156B,02/04/2025 00:00:00,14:44:00,58,526,25,12,8,,,,,,,,,,,,,,,32,571
M4/2156B,02/04/2025 00:00:00,14:59:00,59,549,32,19,10,,,,,,,,,,,,,,,32,610
M4/2156B,02/04/2025 00:00:00,15:14:00,60,551,20,10,10,,,,,,,,,,,,,,,32,591
M4/2156B,02/04/2025 00:00:00,15:29:00,61,609,33,17,11,,,,,,,,,,,,,,,30,670
M4/2156B,02/04/2025 00:00:00,15:44:00,62,579,25,16,10,,,,,,,,,,,,,,,31,630
M4/2156B,02/04/2025 00:00:00,15:59:00,63,593,22,15,5,,,,,,,,,,,,,,,32,635
M4/2156B,02/04/2025 00:00:00,16:14:00,64,575,13,17,9,,,,,,,,,,,,,,,32,614
M4/2156B,02/04/2025 00:00:00,16:29:00,65,669,18,13,4,,,,,,,,,,,,,,,29,704
M4/2156B,02/04/2025 00:00:00,16:44:00,66,662,27,5,7,,,,,,,,,,,,,,,30,701
M4/2156B,02/04/2025 00:00:00,16:59:00,67,722,19,15,14,,,,,,,,,,,,,,,25,770
M4/2156B,02/04/2025 00:00:00,17:14:00,68,700,25,10,10,,,,,,,,,,,,,,,28,745
M4/2156B,02/04/2025 00:00:00,17:29:00,69,723,21,9,14,,,,,,,,,,,,,,,26,767
M4/2156B,02/04/2025 00:00:00,17:44:00,70,707,13,11,7,,,,,,,,,,,,,,,29,738
M4/2156B,02/04/2025 00:00:00,17:59:00,71,694,19,18,7,,,,,,,,,,,,,,,21,738
M4/2156B,02/04/2025 00:00:00,18:14:00,72,720,17,5,9,,,,,,,,,,,,,,,25,751
M4/2156B,02/04/2025 00:00:00,18:29:00,73,719,16,4,9,,,,,,,,,,,,,,,24,748
M4/2156B,02/04/2025 00:00:00,18:44:00,74,712,9,7,10,,,,,,,,,,,,,,,25,738
M4/2156B,02/04/2025 00:00:00,18:59:00,75,718,10,6,16,,,,,,,,,,,,,,,24,750
M4/2156B,02/04/2025 00:00:00,19:14:00,76,713,7,11,10,,,,,,,,,,,,,,,20,741
M4/2156B,02/04/2025 00:00:00,19:29:00,77,680,14,12,9,,,,,,,,,,,,,,,24,715
M4/2156B,02/04/2025 00:00:00,19:44:00,78,657,17,10,12,,,,,,,,,,,,,,,26,696
M4/2156B,02/04/2025 00:00:00,19:59:00,79,581,8,15,10,,,,,,,,,,,,,,,31,614
M4/2156B,02/04/2025 00:00:00,20:14:00,80,571,14,6,6,,,,,,,,,,,,,,,30,598
M4/2156B,02/04/2025 00:00:00,20:29:00,81,509,11,7,12,,,,,,,,,,,,,,,31,539
M4/2156B,02/04/2025 00:00:00,20:44:00,82,437,10,11,8,,,,,,,,,,,,,,,32,466
M4/2156B,02/04/2025 00:00:00,20:59:00,83,397,15,12,7,,,,,,,,,,,,,,,33,431
M4/2156B,02/04/2025 00:00:00,21:14:00,84,414,12,7,7,,,,,,,,,,,,,,,33,440
M4/2156B,02/04/2025 00:00:00,21:29:00,85,369,13,4,4,,,,,,,,,,,,,,,33,390
M4/2156B,02/04/2025 00:00:00,21:44:00,86,371,12,5,6,,,,,,,,,,,,,,,33,394
M4/2156B,02/04/2025 00:00:00,21:59:00,87,292,9,4,6,,,,,,,,,,,,,,,33,311
M4/2156B,02/04/2025 00:00:00,22:14:00,88,335,5,7,4,,,,,,,,,,,,,,,34,351
M4/2156B,02/04/2025 00:00:00,22:29:00,89,278,8,9,6,,,,,,,,,,,,,,,34,301
M4/2156B,02/04/2025 00:00:00,22:44:00,90,244,6,7,1,,,,,,,,,,,,,,,34,258
M4/2156B,02/04/2025 00:00:00,22:59:00,91,212,4,5,6,,,,,,,,,,,,,,,34,227
M4/2156B,02/04/2025 00:00:00,23:14:00,92,244,4,6,1,,,,,,,,,,,,,,,34,255
M4/2156B,02/04/2025 00:00:00,23:29:00,93,195,10,4,1,,,,,,,,,,,,,,,34,210
M4/2156B,02/04/2025 00:00:00,23:44:00,94,135,13,5,6,,,,,,,,,,,,,,,35,159
M4/2156B,02/04/2025 00:00:00,23:59:00,95,136,13,3,4,,,,,,,,,,,,,,,35,156
M4/2156B,03/04/2025 00:00:00,00:14:00,0,100,4,3,3,,,,,,,,,,,,,,,36,110
M4/2156B,03/04/2025 00:00:00,00:29:00,1,72,6,4,2,,,,,,,,,,,,,,,36,84
M4/2156B,03/04/2025 00:00:00,00:44:00,2,77,6,5,2,,,,,,,,,,,,,,,34,90
M4/2156B,03/04/2025 00:00:00,00:59:00,3,63,2,4,3,,,,,,,,,,,,,,,36,72
M4/2156B,03/04/2025 00:00:00,01:14:00,4,58,2,4,3,,,,,,,,,,,,,,,37,68
M4/2156B,03/04/2025 00:00:00,01:29:00,5,52,4,3,2,,,,,,,,,,,,,,,36,61
M4/2156B,03/04/2025 00:00:00,01:44:00,6,51,5,2,4,,,,,,,,,,,,,,,35,62
M4/2156B,03/04/2025 00:00:00,01:59:00,7,30,3,3,2,,,,,,,,,,,,,,,36,38
M4/2156B,03/04/2025 00:00:00,02:14:00,8,43,1,6,3,,,,,,,,,,,,,,,36,53
M4/2156B,03/04/2025 00:00:00,02:29:00,9,30,4,5,2,,,,,,,,,,,,,,,36,41
M4/2156B,03/04/2025 00:00:00,02:44:00,10,33,6,2,4,,,,,,,,,,,,,,,36,45
M4/2156B,03/04/2025 00:00:00,02:59:00,11,43,4,1,2,,,,,,,,,,,,,,,37,50
M4/2156B,03/04/2025 00:00:00,03:14:00,12,30,6,8,2,,,,,,,,,,,,,,,37,46
M4/2156B,03/04/2025 00:00:00,03:29:00,13,42,7,5,2,,,,,,,,,,,,,,,38,56
M4/2156B,03/04/2025 00:00:00,03:44:00,14,51,8,7,1,,,,,,,,,,,,,,,37,67
M4/2156B,03/04/2025 00:00:00,03:59:00,15,69,15,6,1,,,,,,,,,,,,,,,35,91
M4/2156B,03/04/2025 00:00:00,04:14:00,16,74,4,6,6,,,,,,,,,,,,,,,35,90
M4/2156B,03/04/2025 00:00:00,04:29:00,17,95,11,18,4,,,,,,,,,,,,,,,35,128
M4/2156B,03/04/2025 00:00:00,04:44:00,18,131,24,11,3,,,,,,,,,,,,,,,34,169
M4/2156B,03/04/2025 00:00:00,04:59:00,19,138,16,22,13,,,,,,,,,,,,,,,34,189
M4/2156B,03/04/2025 00:00:00,05:14:00,20,207,14,28,6,,,,,,,,,,,,,,,34,255
M4/2156B,03/04/2025 00:00:00,05:29:00,21,216,17,16,8,,,,,,,,,,,,,,,34,257
M4/2156B,03/04/2025 00:00:00,05:44:00,22,295,30,25,7,,,,,,,,,,,,,,,34,357
M4/2156B,03/04/2025 00:00:00,05:59:00,23,384,26,39,9,,,,,,,,,,,,,,,33,458
M4/2156B,03/04/2025 00:00:00,06:14:00,24,611,43,35,20,,,,,,,,,,,,,,,30,709
M4/2156B,03/04/2025 00:00:00,06:29:00,25,673,40,47,13,,,,,,,,,,,,,,,21,773
M4/2156B,03/04/2025 00:00:00,06:44:00,26,640,41,47,18,,,,,,,,,,,,,,,24,746
M4/2156B,03/04/2025 00:00:00,06:59:00,27,604,45,53,18,,,,,,,,,,,,,,,23,720
M4/2156B,03/04/2025 00:00:00,07:14:00,28,517,43,48,16,,,,,,,,,,,,,,,17,624
M4/2156B,03/04/2025 00:00:00,07:29:00,29,572,43,38,16,,,,,,,,,,,,,,,19,669
M4/2156B,03/04/2025 00:00:00,07:44:00,30,559,39,43,18,,,,,,,,,,,,,,,15,659
M4/2156B,03/04/2025 00:00:00,07:59:00,31,643,42,35,17,,,,,,,,,,,,,,,20,737
M4/2156B,03/04/2025 00:00:00,08:14:00,32,601,38,31,14,,,,,,,,,,,,,,,18,684
M4/2156B,03/04/2025 00:00:00,08:29:00,33,625,37,33,17,,,,,,,,,,,,,,,20,712
M4/2156B,03/04/2025 00:00:00,08:44:00,34,607,47,40,11,,,,,,,,,,,,,,,18,705
M4/2156B,03/04/2025 00:00:00,08:59:00,35,634,44,49,9,,,,,,,,,,,,,,,19,736
M4/2156B,03/04/2025 00:00:00,09:14:00,36,585,43,42,19,,,,,,,,,,,,,,,18,689
M4/2156B,03/04/2025 00:00:00,09:29:00,37,639,40,34,13,,,,,,,,,,,,,,,23,726
M4/2156B,03/04/2025 00:00:00,09:44:00,38,602,28,34,10,,,,,,,,,,,,,,,17,674
M4/2156B,03/04/2025 00:00:00,09:59:00,39,580,34,45,17,,,,,,,,,,,,,,,22,676
M4/2156B,03/04/2025 00:00:00,10:14:00,40,584,29,46,17,,,,,,,,,,,,,,,24,676
M4/2156B,03/04/2025 00:00:00,10:29:00,41,611,30,29,8,,,,,,,,,,,,,,,23,678
M4/2156B,03/04/2025 00:00:00,10:44:00,42,594,36,26,20,,,,,,,,,,,,,,,24,676
M4/2156B,03/04/2025 00:00:00,10:59:00,43,593,36,26,13,,,,,,,,,,,,,,,23,668
M4/2156B,03/04/2025 00:00:00,11:14:00,44,577,38,27,16,,,,,,,,,,,,,,,27,658
M4/2156B,03/04/2025 00:00:00,11:29:00,45,474,27,22,10,,,,,,,,,,,,,,,32,533
M4/2156B,03/04/2025 00:00:00,11:44:00,46,518,36,24,9,,,,,,,,,,,,,,,32,587
M4/2156B,03/04/2025 00:00:00,11:59:00,47,587,36,25,14,,,,,,,,,,,,,,,32,662
M4/2156B,03/04/2025 00:00:00,12:14:00,48,534,30,36,12,,,,,,,,,,,,,,,32,612
M4/2156B,03/04/2025 00:00:00,12:29:00,49,562,24,34,6,,,,,,,,,,,,,,,31,626
M4/2156B,03/04/2025 00:00:00,12:44:00,50,593,24,28,14,,,,,,,,,,,,,,,30,659
M4/2156B,03/04/2025 00:00:00,12:59:00,51,506,38,13,10,,,,,,,,,,,,,,,32,567
M4/2156B,03/04/2025 00:00:00,13:14:00,52,517,24,11,8,,,,,,,,,,,,,,,32,560
M4/2156B,03/04/2025 00:00:00,13:29:00,53,520,26,21,12,,,,,,,,,,,,,,,31,579
M4/2156B,03/04/2025 00:00:00,13:44:00,54,561,36,35,10,,,,,,,,,,,,,,,30,642
M4/2156B,03/04/2025 00:00:00,13:59:00,55,553,24,23,6,,,,,,,,,,,,,,,32,606
M4/2156B,03/04/2025 00:00:00,14:14:00,56,535,24,29,14,,,,,,,,,,,,,,,31,602
M4/2156B,03/04/2025 00:00:00,14:29:00,57,558,17,20,14,,,,,,,,,,,,,,,31,609
M4/2156B,03/04/2025 00:00:00,14:44:00,58,549,28,24,10,,,,,,,,,,,,,,,31,611
M4/2156B,03/04/2025 00:00:00,14:59:00,59,570,22,11,9,,,,,,,,,,,,,,,32,612
M4/2156B,03/04/2025 00:00:00,15:14:00,60,618,24,15,10,,,,,,,,,,,,,,,30,667
M4/2156B,03/04/2025 00:00:00,15:29:00,61,644,35,13,4,,,,,,,,,,,,,,,29,696
M4/2156B,03/04/2025 00:00:00,15:44:00,62,652,29,13,4,,,,,,,,,,,,,,,31,698
M4/2156B,03/04/2025 00:00:00,15:59:00,63,657,21,17,7,,,,,,,,,,,,,,,31,702
M4/2156B,03/04/2025 00:00:00,16:14:00,64,661,32,15,12,,,,,,,,,,,,,,,30,720
M4/2156B,03/04/2025 00:00:00,16:29:00,65,711,24,12,8,,,,,,,,,,,,,,,29,755
M4/2156B,03/04/2025 00:00:00,16:44:00,66,727,21,16,9,,,,,,,,,,,,,,,27,773
M4/2156B,03/04/2025 00:00:00,16:59:00,67,678,25,11,12,,,,,,,,,,,,,,,24,726
M4/2156B,03/04/2025 00:00:00,17:14:00,68,699,13,8,7,,,,,,,,,,,,,,,23,727
M4/2156B,03/04/2025 00:00:00,17:29:00,69,692,16,11,7,,,,,,,,,,,,,,,25,726
M4/2156B,03/04/2025 00:00:00,17:44:00,70,730,12,13,9,,,,,,,,,,,,,,,23,763
M4/2156B,03/04/2025 00:00:00,17:59:00,71,716,9,14,8,,,,,,,,,,,,,,,25,747
M4/2156B,03/04/2025 00:00:00,18:14:00,72,709,14,8,7,,,,,,,,,,,,,,,23,738
M4/2156B,03/04/2025 00:00:00,18:29:00,73,720,16,10,10,,,,,,,,,,,,,,,25,756
M4/2156B,03/04/2025 00:00:00,18:44:00,74,729,11,5,8,,,,,,,,,,,,,,,26,753
M4/2156B,03/04/2025 00:00:00,18:59:00,75,730,12,9,12,,,,,,,,,,,,,,,27,763
M4/2156B,03/04/2025 00:00:00,19:14:00,76,691,13,14,11,,,,,,,,,,,,,,,25,729
M4/2156B,03/04/2025 00:00:00,19:29:00,77,587,12,20,7,,,,,,,,,,,,,,,29,626
M4/2156B,03/04/2025 00:00:00,19:44:00,78,529,15,7,10,,,,,,,,,,,,,,,31,561
M4/2156B,03/04/2025 00:00:00,19:59:00,79,475,9,5,7,,,,,,,,,,,,,,,32,496
M4/2156B,03/04/2025 00:00:00,20:14:00,80,530,8,10,8,,,,,,,,,,,,,,,32,556
M4/2156B,03/04/2025 00:00:00,20:29:00,81,468,13,3,4,,,,,,,,,,,,,,,32,488
M4/2156B,03/04/2025 00:00:00,20:44:00,82,472,9,7,12,,,,,,,,,,,,,,,32,500
M4/2156B,03/04/2025 00:00:00,20:59:00,83,441,7,14,5,,,,,,,,,,,,,,,33,467
M4/2156B,03/04/2025 00:00:00,21:14:00,84,408,9,11,7,,,,,,,,,,,,,,,33,435
M4/2156B,03/04/2025 00:00:00,21:29:00,85,409,7,9,6,,,,,,,,,,,,,,,33,431
M4/2156B,03/04/2025 00:00:00,21:44:00,86,377,8,12,7,,,,,,,,,,,,,,,33,404
M4/2156B,03/04/2025 00:00:00,21:59:00,87,326,8,8,4,,,,,,,,,,,,,,,33,346
M4/2156B,03/04/2025 00:00:00,22:14:00,88,335,5,7,7,,,,,,,,,,,,,,,34,354
M4/2156B,03/04/2025 00:00:00,22:29:00,89,358,5,4,4,,,,,,,,,,,,,,,34,371
M4/2156B,03/04/2025 00:00:00,22:44:00,90,284,3,3,1,,,,,,,,,,,,,,,34,291
M4/2156B,03/04/2025 00:00:00,22:59:00,91,276,7,5,6,,,,,,,,,,,,,,,33,294
M4/2156B,03/04/2025 00:00:00,23:14:00,92,240,7,4,4,,,,,,,,,,,,,,,35,255
M4/2156B,03/04/2025 00:00:00,23:29:00,93,227,4,3,2,,,,,,,,,,,,,,,35,236
M4/2156B,03/04/2025 00:00:00,23:44:00,94,157,9,3,7,,,,,,,,,,,,,,,35,176
M4/2156B,03/04/2025 00:00:00,23:59:00,95,131,11,5,7,,,,,,,,,,,,,,,34,154
M4/2156B,04/04/2025 00:00:00,00:14:00,0,100,5,6,6,,,,,,,,,,,,,,,36,117
M4/2156B,04/04/2025 00:00:00,00:29:00,1,114,5,5,6,,,,,,,,,,,,,,,34,130
M4/2156B,04/04/2025 00:00:00,00:44:00,2,86,4,2,4,,,,,,,,,,,,,,,36,96
M4/2156B,04/04/2025 00:00:00,00:59:00,3,92,6,7,4,,,,,,,,,,,,,,,35,109
M4/2156B,04/04/2025 00:00:00,01:14:00,4,68,5,4,7,,,,,,,,,,,,,,,36,84
M4/2156B,04/04/2025 00:00:00,01:29:00,5,61,5,6,4,,,,,,,,,,,,,,,37,76
M4/2156B,04/04/2025 00:00:00,01:44:00,6,71,8,4,8,,,,,,,,,,,,,,,36,91
M4/2156B,04/04/2025 00:00:00,01:59:00,7,38,4,4,4,,,,,,,,,,,,,,,36,50
M4/2156B,04/04/2025 00:00:00,02:14:00,8,38,8,8,7,,,,,,,,,,,,,,,36,61
M4/2156B,04/04/2025 00:00:00,02:29:00,9,34,5,3,7,,,,,,,,,,,,,,,36,49
M4/2156B,04/04/2025 00:00:00,02:44:00,10,50,7,5,6,,,,,,,,,,,,,,,36,68
M4/2156B,04/04/2025 00:00:00,02:59:00,11,47,4,7,6,,,,,,,,,,,,,,,35,64
M4/2156B,04/04/2025 00:00:00,03:14:00,12,46,9,8,7,,,,,,,,,,,,,,,36,70
M4/2156B,04/04/2025 00:00:00,03:29:00,13,43,4,8,2,,,,,,,,,,,,,,,36,57
M4/2156B,04/04/2025 00:00:00,03:44:00,14,62,9,9,6,,,,,,,,,,,,,,,35,86
M4/2156B,04/04/2025 00:00:00,03:59:00,15,80,11,10,7,,,,,,,,,,,,,,,36,108
M4/2156B,04/04/2025 00:00:00,04:14:00,16,71,9,5,6,,,,,,,,,,,,,,,35,91
M4/2156B,04/04/2025 00:00:00,04:29:00,17,104,21,17,12,,,,,,,,,,,,,,,36,154
M4/2156B,04/04/2025 00:00:00,04:44:00,18,120,5,18,7,,,,,,,,,,,,,,,35,150
M4/2156B,04/04/2025 00:00:00,04:59:00,19,148,12,18,9,,,,,,,,,,,,,,,35,187
M4/2156B,04/04/2025 00:00:00,05:14:00,20,173,16,22,8,,,,,,,,,,,,,,,34,219
M4/2156B,04/04/2025 00:00:00,05:29:00,21,237,20,25,12,,,,,,,,,,,,,,,34,294
M4/2156B,04/04/2025 00:00:00,05:44:00,22,263,28,26,13,,,,,,,,,,,,,,,34,330
M4/2156B,04/04/2025 00:00:00,05:59:00,23,346,29,40,13,,,,,,,,,,,,,,,33,428
M4/2156B,04/04/2025 00:00:00,06:14:00,24,537,31,44,13,,,,,,,,,,,,,,,31,625
M4/2156B,04/04/2025 00:00:00,06:29:00,25,627,40,66,24,,,,,,,,,,,,,,,23,757
M4/2156B,04/04/2025 00:00:00,06:44:00,26,634,49,47,17,,,,,,,,,,,,,,,24,747
M4/2156B,04/04/2025 00:00:00,06:59:00,27,635,47,56,19,,,,,,,,,,,,,,,25,757
M4/2156B,04/04/2025 00:00:00,07:14:00,28,606,45,45,18,,,,,,,,,,,,,,,21,714
M4/2156B,04/04/2025 00:00:00,07:29:00,29,596,43,60,15,,,,,,,,,,,,,,,18,714
M4/2156B,04/04/2025 00:00:00,07:44:00,30,598,44,37,16,,,,,,,,,,,,,,,19,695
M4/2156B,04/04/2025 00:00:00,07:59:00,31,598,46,44,13,,,,,,,,,,,,,,,19,701
M4/2156B,04/04/2025 00:00:00,08:14:00,32,629,38,41,20,,,,,,,,,,,,,,,21,728
M4/2156B,04/04/2025 00:00:00,08:29:00,33,611,34,47,16,,,,,,,,,,,,,,,21,708
M4/2156B,04/04/2025 00:00:00,08:44:00,34,610,45,33,18,,,,,,,,,,,,,,,25,706
M4/2156B,04/04/2025 00:00:00,08:59:00,35,594,44,39,10,,,,,,,,,,,,,,,20,687
M4/2156B,04/04/2025 00:00:00,09:14:00,36,632,39,45,12,,,,,,,,,,,,,,,24,728
M4/2156B,04/04/2025 00:00:00,09:29:00,37,589,45,43,8,,,,,,,,,,,,,,,22,685
M4/2156B,04/04/2025 00:00:00,09:44:00,38,580,36,32,16,,,,,,,,,,,,,,,20,664
M4/2156B,04/04/2025 00:00:00,09:59:00,39,597,27,37,16,,,,,,,,,,,,,,,23,677
M4/2156B,04/04/2025 00:00:00,10:14:00,40,617,28,26,16,,,,,,,,,,,,,,,24,687
M4/2156B,04/04/2025 00:00:00,10:29:00,41,604,43,30,12,,,,,,,,,,,,,,,25,689
M4/2156B,04/04/2025 00:00:00,10:44:00,42,627,31,17,16,,,,,,,,,,,,,,,24,691
M4/2156B,04/04/2025 00:00:00,10:59:00,43,582,26,35,8,,,,,,,,,,,,,,,27,651
M4/2156B,04/04/2025 00:00:00,11:14:00,44,486,26,22,8,,,,,,,,,,,,,,,32,542
M4/2156B,04/04/2025 00:00:00,11:29:00,45,583,35,24,12,,,,,,,,,,,,,,,30,654
M4/2156B,04/04/2025 00:00:00,11:44:00,46,538,32,22,12,,,,,,,,,,,,,,,32,604
M4/2156B,04/04/2025 00:00:00,11:59:00,47,530,30,23,8,,,,,,,,,,,,,,,32,591
M4/2156B,04/04/2025 00:00:00,12:14:00,48,527,28,20,11,,,,,,,,,,,,,,,32,586
M4/2156B,04/04/2025 00:00:00,12:29:00,49,555,28,23,15,,,,,,,,,,,,,,,32,621
M4/2156B,04/04/2025 00:00:00,12:44:00,50,517,23,18,7,,,,,,,,,,,,,,,33,565
M4/2156B,04/04/2025 00:00:00,12:59:00,51,516,27,18,6,,,,,,,,,,,,,,,33,567
M4/2156B,04/04/2025 00:00:00,13:14:00,52,542,23,21,8,,,,,,,,,,,,,,,31,594
M4/2156B,04/04/2025 00:00:00,13:29:00,53,605,25,19,13,,,,,,,,,,,,,,,30,662
M4/2156B,04/04/2025 00:00:00,13:44:00,54,524,23,23,7,,,,,,,,,,,,,,,32,577
M4/2156B,04/04/2025 00:00:00,13:59:00,55,592,39,30,8,,,,,,,,,,,,,,,25,669
M4/2156B,04/04/2025 00:00:00,14:14:00,56,551,18,17,8,,,,,,,,,,,,,,,28,594
M4/2156B,04/04/2025 00:00:00,14:29:00,57,583,16,16,5,,,,,,,,,,,,,,,32,620
M4/2156B,04/04/2025 00:00:00,14:44:00,58,598,28,15,16,,,,,,,,,,,,,,,30,657
M4/2156B,04/04/2025 00:00:00,14:59:00,59,651,16,12,7,,,,,,,,,,,,,,,31,686
M4/2156B,04/04/2025 00:00:00,15:14:00,60,613,20,20,10,,,,,,,,,,,,,,,31,663
M4/2156B,04/04/2025 00:00:00,15:29:00,61,694,24,12,8,,,,,,,,,,,,,,,26,738
M4/2156B,04/04/2025 00:00:00,15:44:00,62,709,17,19,13,,,,,,,,,,,,,,,27,758
